match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_FZP24XYK_7316-1060_Solid Tissue_Initial CNS Tumor	3.3840498067951597	3.73768676140986	3.9900472195737944	2.389566811762726	2.1473066987802936	4.2141248053528475	-2.5563933485243853	5.407012773516011	4.358255586705128	5.293885430302371	5.623515741490549	5.756222712847288	4.575917361118149	5.964860664245848	5.370861740085285	4.4561490346479955	2.3645724322958563	5.671293372481576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_Z8F3GM85	0.7659999999999999	0.6415460290875237
PT_G9A050X1_7316-8028_Solid Tissue_Initial CNS Tumor	3.15704371014558	3.035623909730721	3.1521834190550453	2.2203299548795554	2.885574364371426	4.969012307516316	-0.5353317329965558	4.409390936137702	3.885574364371426	4.752213367865143	4.7745235295902315	5.079378111118652	3.725741156503952	6.061128135118254	4.620586410451877	3.8914191868460786	3.0268000593437154	4.51853513898218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_F9Y4Z92G	0.7390000000000001	0.6599245584023783
PT_GBCZ0RW3_7316-9642_Solid Tissue_Initial CNS Tumor	5.314333993919012	2.8298495598446904	3.0513721017210256	3.0806576633452254	2.769771739249448	4.510329019490572	-2.9434164716336326	5.277240898332068	4.720278465233327	5.323370069061268	4.741466986401147	5.976134472831654	4.217230716220669	6.461233861271283	4.28909670241999	4.828834649468056	2.584962500721156	5.5109619192773796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TPB6WVF4	0.47	1.232660756790275
PT_HMF8J4EG_7316-644_Solid Tissue_Initial CNS Tumor	2.066950243924627	2.881664619320345	2.18269229751619	1.5993177936982261	2.6758159311722696	3.4918530963296748	-1.5145731728297582	4.040892430646901	3.4195388915137843	3.752748591407134	4.289834465177509	5.140369670651527	3.258518924711301	4.421559944901823	4.3847405872923835	3.3936907641874536	3.400537929583729	5.381975478557301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_51RA1PGE	0.857	0.632268215499513
PT_J5NSRW1Y_7316-3817_Solid Tissue_Initial CNS Tumor	3.7602209464665095	2.726831217032493	3.679198570566922	2.0036022366801953	2.277984747299765	4.438292851579146	-2.9434164716336326	4.612942196304665	4.108524456778169	4.095080491901415	5.094658342654544	5.570159301636119	3.6633446193660846	5.269781238274379	4.095080491901415	4.4535175792154975	2.2720231890610485	5.13709360897494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_GG9W3J9Y	0.922	2.8011586560936985
PT_JJZ5PN64_7316-8964_Solid Tissue_Initial CNS Tumor	4.811471030529836	4.228049047884462	4.006298023900369	3.6205864104518777	4.5963388642052	4.94063660720115	-0.9159357352115255	5.82781902461732	5.131754090984813	6.324450604656073	5.424250286084049	6.177120502846516	4.762348815644129	7.1923914569131755	5.25171909260596	5.427270935173585	3.040892430646901	5.724377421606217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JQXHHK0K	0.737	2.0214797274104512
PT_JNEV57VK_7316-2594_Solid Tissue_Initial CNS Tumor	3.743084055549586	3.5921580021253603	3.6403895600549454	2.2203299548795554	2.7845039829295666	4.950001749083499	-1.15200309344505	5.5087455542444745	4.294253136444514	4.803227036434928	5.540089281982523	6.096978636370538	4.441616269406558	5.4110872267986005	5.20906339534927	4.454833906898869	3.4168397419128294	5.70265754339091	-0.4565155657365794	0.13739060390884925	-0.15997196085573734	-0.6621297236252746	-0.35190264921838044	-0.059047185637680535	-1.1099986549405032	-0.96242273112271	-1.1125862932938864	-1.5239680329751133	-0.8927458991374293	-1.0442552967852452	-0.2843138953796407	0.41029459258766093	0.7654717162358299	-0.882230588102172	-0.6602556237663251	-0.18515486967611808	-0.3209812710375704	-0.7881500744277483	-0.4607637113176866	-0.7579425369298417	0.574480568036478	-0.7704453797700137	1.1044221612066512	-1.2503064782664	-2.0782182649731964	-0.413610074904094	0.07153620563310677	1.9662493243157844	-0.09965117758710935	-0.22964863246170372	-0.33398936054221406	-0.8133881593675195	-0.6105149611053243	-0.34742726457918216	0.06248063750616504	-0.5657577116261	1.1825927616250251	-0.2689145639328695	-0.5558960352556278	0.3251460199528812	0.21794300078908957	-1.1449756801411446	-0.15133346594051555	0.4436958939658128	0.4459404146106245	0.31985458686472934	-0.6525123423698683	-0.10310999656137997	-0.9975637562704174	0.273169394397993	BS_VF5XWFXD	0.922	3.070389327891398
PT_KCDPF85V_7316UP-2066_Solid Tissue_Primary Tumor	4.55581615506164	3.2735158897021166	3.3936907641874536	3.0652276227756188	2.408711861029429	4.533563348214512	0.15055967657538138	4.612352498752662	3.463360885816658	4.059182199211692	4.471187460386985	5.399171093819823	2.646162657157894	6.539469034749887	4.636334602442182	3.955126781261366	2.440952198029637	3.93451650158608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_8SQARNQW	0.568	1.613531652917927
PT_KEQ53KRH_7316-440_Solid Tissue_Initial CNS Tumor	2.7990873060740036	2.5801454844233804	2.9653225483672547	1.5704629310260412	3.2720231890610485	3.3476656563009706	-0.3584539709124763	4.733354340613827	4.167518503735217	4.308156975114762	4.866413481123453	5.841469999465799	4.078951341394822	5.008092420948722	4.405992359675837	4.06177619758669	2.0772429989324603	4.872336288104642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_K17VQECG	0.695	-0.10469737866669324
PT_KFYJBQB8_7316-3075_Solid Tissue_Initial CNS Tumor	2.9354597478052895	4.105175192265479	3.578938713093386	2.4594316186372973	2.361768359419153	3.896271848807375	-2.5563933485243853	5.142821844115928	4.396433531250992	4.850999394716474	5.735522177296538	5.787641414483327	4.25171909260596	6.31015831794782	5.369815424283912	4.735522177296538	2.7463127664254587	5.924337464075348	0.10035399059373222	-0.17518184292720626	0.5604085895115962	0.32814789111666026	1.5222628165889074	-0.1387452173181192	1.2058608369640456	0.6917583065143585	1.1406869978530538	-0.21031785228481778	-0.9620776605793727	0.9521509103997591	0.11353070297681535	0.39682359138048373	0.3490041505327463	-0.8482789709437616	-0.7309343639639514	-0.5517438536035453	0.09465585503995051	0.2147814253914472	0.05869764709503336	0.17934137547612367	0.7321493905936871	-0.2910031196612524	0.8839269698402938	0.15270970255824018	0.18833717405143266	0.28399126192366947	1.671148971976158	-1.6865393688619592	-2.204327677034269	-0.39344779758745496	-0.4678416329795415	-0.4589837062802528	-1.507582958134291	0.3685089467499226	-0.8653819014480765	-0.5180890674749808	-0.34391483711179865	-0.9363239085892195	-1.8265776219751038	-0.09587008877633961	0.04573034372874494	-0.2351365277289231	-0.5380783321701683	0.8046343625450924	-0.526870242709198	-0.39176960886675904	-0.29403032997616163	-0.23383859283055486	-0.23105825083314618	0.8288361206909647	BS_52C576HH	0.772	1.560714954474479
PT_KVMF5TFW_7316-3030_Solid Tissue_Initial CNS Tumor	3.6712933724815757	3.4195388915137843	3.2387868595871163	1.565597175854225	1.565597175854225	3.9891390073682333	-1.0291463456595165	4.690975738343275	3.5533605033353277	4.3750394313469245	4.999098033705607	5.137913322088407	3.5533605033353277	5.361417466789213	4.684257705058932	4.0574502721839	2.6322682154995127	4.6082178530214595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_399RPKC9	0.809	0.070389327891398
PT_KX84KH6K_7316-2703_Solid Tissue_Initial CNS Tumor	3.743084055549586	4.139142019145689	4.4276061727819	4.287620044112067	3.102658131363739	4.832383716549127	1.01435529297707	5.056583528366367	3.957914598632985	5.260402093025793	5.146084938616191	5.600804954989473	4.330558400030802	6.282810439572558	4.6570683012015754	4.15704371014558	2.992768430768924	4.898692072560488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_52MPKTJH	0.6990000000000001	-5.643856189774724
PT_MSQ6GSVP_7316-2274_Solid Tissue_Initial CNS Tumor	5.20124177119825	3.3161457422933562	3.9457949567400608	2.851998837112446	1.74416109557041	3.257010618206024	-1.7858751946471527	4.370861740085285	4.06177619758669	4.882643049361842	4.587364990936461	5.36562255611334	3.1127001327493624	5.300489844363109	4.132576842670009	3.955126781261366	1.7311832415722	5.12267271882414	-0.5697652740131138	-0.21164714073033297	0.9284347199013757	0.17305807472120283	1.266119733610062	0.2236033330864155	0.6291847843210663	0.5463128716678269	0.6083752360673153	0.5086410408843192	1.0854937293928049	-0.5773517119398633	1.2645435300942052	-0.989798511012644	-1.8883580160938693	0.27189173743139883	0.22350200709990556	0.9310985255218659	-0.1951021488157864	0.27378026513961246	0.23381905834956324	0.751730902461083	1.0862838805644806	0.17828234559005893	1.2360704025744573	-0.05972363086775255	1.2719091739356922	1.0346272852480085	-0.6127496260077353	0.8175821454694503	1.162374735582969	2.0044067968728125	2.164913998112046	1.3160935612806555	0.7536905802078745	-0.051994289394045726	0.805140943197095	0.5304479612349347	1.7337798884215374	2.7143380971820212	-0.40616791853703865	1.1043008782515769	-0.26490668733504386	0.2692197509264466	0.3210246842700505	0.47095638139030765	0.4216478294685603	-0.6596588291985065	-0.18104596101137727	-0.03805627562728119	0.24918117189399933	-0.2486424741922809	BS_KP735TJ6	0.937	3.6507645591169022
PT_MV5WXTQV_7316-8036_Solid Tissue_Initial CNS Tumor	3.9001422603598166	3.8369340113210915	3.158660175346498	2.918386234446348	2	3.5777309314900805	-1.6896598793878495	4.36667191611176	4.315421315945778	5.005849075696688	5.1815001517046095	5.281327329659484	4.28021399581062	6.3878450129655775	4.961623328286945	4.10936055940423	2.873813198359087	5.738227400367242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_YA0KMBRT	0.93	2.613531652917927
PT_N3205P0D_7316-1099_Solid Tissue_Initial CNS Tumor	4.205548911173033	3.3950627995175777	4.119356177039675	1.4329594072761063	4.033863451866284	5.113533819591914	0.4222330006830478	5.819668183496455	5.292413667827485	5.160274831408593	5.653346692722177	6.470862199413702	4.422905742612183	5.796234335175764	4.635173946674924	5.437294331497144	4.04176864995163	5.707635219545296	1.9180173171338306	0.8433587199290501	-0.31089898745385464	1.1212344377489307	-0.03962141882619709	0.8614392359539877	0.012356885422944483	0.8822941399096421	0.6716776010958163	0.23078972191400798	0.6319007465956276	1.3094379317750735	0.3470987357060547	2.3252794794608573	2.138894117809631	0.5308674161650554	0.8897394074035982	0.0646264242413294	1.5225551930246262	1.5197399626256194	1.6464170236572273	0.817942286904476	0.12137688356734296	-0.6443282426681459	-0.8286891282664758	-0.9150612066860767	0.8774527716045853	0.3727007830352455	-0.212927216133651	0.5338849093999891	-1.0270407491722426	-0.017441472509383795	-0.2943744781336951	1.2069364435509935	0.004218055545201644	-1.1881993958740278	-0.232030985563098	-0.41768187734555867	0.7287285447811367	0.7544107107240997	-0.0683951274643647	0.16993085427211627	2.1171415898503536	1.3869938493925327	2.5863058664289973	0.4653013062194383	1.7391164543618005	0.2370583430799893	0.11063650886304836	-0.10702204079245575	0.15524588778420811	0.36360880838000104	BS_052PZFMK	0.652	2.4276061727818994
PT_P2NGYMG5_7316-1956_Solid Tissue_Initial CNS Tumor	3.9354597478052895	3.542258049766918	3.4905701304462013	2.232660756790275	2.673556423990145	4.882643049361842	-1.1202942337177118	5.767389962065719	4.346956889378885	4.143230134776893	5.71259578044703	5.817879031830138	4.115199749385445	5.242983516109694	5.076388068512841	4.607034345948616	3.7602209464665095	5.660209873352559	-0.4701344839530623	-0.5830992387994518	-0.2290744700028751	0.05140056352320486	-1.6962030278679021	0.4000092794542133	-0.4830914410748518	-0.8179723081691508	-1.6149166274741387	-1.2138304584011221	-1.3879259896933727	-0.9587290632600837	-0.905544669352118	-0.5809117535880871	0.08669755561764608	-0.8020489055277066	-1.4445911461572456	0.062200019009901616	0.015424226628448681	-0.14476060103040408	0.6458767921059992	-0.5100697788920506	0.15667383290489068	-0.44500429106160044	-0.06466041504847687	-1.2136939328868455	-1.0683328973234725	-0.05918401391676865	0.07153718469093293	0.11371292626495884	-1.4939813409123799	-0.43309500067471046	-0.6715923739226912	-0.2207355195543885	-0.2701344806938062	0.3311047425822561	-0.06420625379224074	-0.7674428256493661	-0.9122160960854844	-0.5443948449946351	-0.10443146394960683	0.9080516256548827	-0.4177471466114064	-0.32606486723167477	-0.4773224075029044	-0.11886345399228403	-1.3580042853879442	-1.7074483438007013	-1.1949870658622497	-0.2990843654713361	-0.5650164271032637	1.000910256402043	BS_GW0GKWMS	0.769	2.18269229751619
PT_PEHEAEVT_7316-4552_Solid Tissue_Initial CNS Tumor	2.523561956057013	1.2509615735332187	1.8836208162856714	0.3103401206121505	1.411426245726465	4.6082178530214595	-5.643856189774724	5.261530815243406	3.3909427728025427	2.8933622107638715	4.590362488463746	4.107687869314374	2.0806576633452254	4.074676686294496	4.5229345609434555	3.658782734012828	3.41006969175638	5.7379571062135915	-1.1696367801846446	-0.7501789837474704	-1.3044186087326681	-2.2661118538460774	-1.305769904922037	0.014200784479826324	-1.2181051835671062	-0.6000281202388369	-0.7003032045652177	-0.6789454912960221	-0.3182346453339791	-0.5589526976793417	-1.1671788173972197	0.010402249386857658	0.4908213082622346	-1.5246859844553642	-0.44575747508957564	-1.2353173919942466	-0.2975903755837639	-1.1143009612556922	-1.6921908612289405	-0.9938735741466651	-0.8970859264161661	-1.2490772035607078	0.9124094572467382	-0.18704629883306284	0.3473335753520377	-0.05362705973787388	0.23952982917023308	-0.42471094515792623	-0.6550490315230391	0.4043924140867366	-0.7843178596445715	-0.8357928477743887	-0.7598096311854778	-1.1246095249430352	-0.685638949638825	-0.793792134669637	-0.8611042194520131	-1.4045083365624274	0.6485170233196068	-0.4855040657047476	-0.8792310089680433	-0.7556995556289552	-1.390293481082913	-0.6470941946205044	-0.7884143820613178	-0.5271211960095014	-1.7027408071525085	-1.2064438236601958	0.6614343132502315	-0.2152140047290293	BS_WHBEXD5H	0.476	NA
PT_PF9EC93Q_7316-3765_Solid Tissue_Initial CNS Tumor	3.711494906650088	3.269033146455237	3.237257770900372	1.9373443921502325	2.232660756790275	4.444269502413482	0.02856915219677092	4.676944359106912	4.207111961207714	4.593951283948411	5.049195105622275	5.351910961103077	4.210232990095849	5.189824558880018	4.0900065299038175	4.403949364232865	2.37851162325373	5.465648025982281	-0.30769365544394295	0.11672557188192381	-1.392222184587829	-1.701791898206438	-1.8822012653865174	-2.383237533092814	-2.2694099221999955	-0.8873185662197961	-1.165468689297063	-1.5975568750250924	-1.4942419119777992	-1.0688743683915163	-1.5324247980915193	-0.4114726046612183	-0.31547942041499755	0.12099921515162607	-0.41036883122547546	-1.6678344710100155	-1.3898375146665631	-0.1243034543693832	-2.5567978444487838	-0.4644673101164405	-0.6013009322175835	-0.46990042382117186	-0.4323220328271876	-0.13249406727280233	0.2533141361852275	-0.6640238518886465	0.30287637015122776	-1.3774107658575854	0.6899468141738346	-0.4590599734589601	-0.1307359973246938	0.4322272693368085	0.340794790466304	-1.49906125041826	-1.378493270712946	-1.3829377301490697	-0.3356494119915723	0.39766537215934605	-1.0417649352646796	-0.9706762795369656	-2.18503276884229	-0.9007507974117074	-1.2274852024127987	-0.32510459616505655	-0.8644884851734724	-1.6359077424488784	-0.10626439402774954	-1.558210451915483	-1.7833889333675697	-1.479371335628993	BS_V3Z3DB4N	0.872	2.4195388915137843
PT_PR4YBBH3_7316-116_Solid Tissue_Initial CNS Tumor	2.769771739249448	3.0232553523003034	3.1473066987802936	1.8639384504239715	1	2.495695162624069	-0.5994620704162712	4.578334948681608	2.786596361890807	3.849999259466098	5.362820525534263	5.445594291341182	4.0435194936627425	4.099295204337775	4.238786859587116	3.9945797242157473	1.8073549220576042	5.464341532761104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_RXN5T5YT	0.986	0.8155754288625726
PT_QQZXYR4M_7316-1946_Solid Tissue_Initial CNS Tumor	3.5185351389821804	2.8953026213333066	3.3840498067951597	2.344828496997441	2.3362833878644325	4.600507645345786	-1.8889686876112561	4.1201860275318625	3.807354922057604	4.44028782084042	4.332707933640605	4.9415758618182375	4.064365540263628	5.291308859828971	4.135863165368679	3.542258049766918	2.3589588258323295	4.951401291674311	-0.03156627134035323	-1.5176539489308984	-0.6480772398185924	-0.5636866217280195	-1.1585467223726849	0.34223016197842104	-1.0931960419713582	-0.55015462153053	-0.5004824031599	-0.869262604502396	-0.94442932104932	0.18330008320075808	-0.7100591054697354	-0.13941376314344184	-1.0343285760453822	-1.5008464627300027	-1.8366945972687438	-0.9373363370846414	-0.8220721873203576	-0.8573917740925984	0.43929422002637314	-0.9625892282459692	-0.5727069202176922	-1.2694175210888152	-1.2199566792766923	-0.03620890530184845	-0.7861769589763075	-0.12240094788303683	-0.709836704462133	0.3571733413129174	-0.9049862398781501	-0.44694367551301106	-1.0129735011199341	-0.10302434255492335	-0.3274760501862039	-0.8641747934458353	-0.8277764111124523	-1.6105815921777982	0.26470980380438847	-1.0673733701018329	-0.8411515697016022	-1.0512198814593063	-1.3609992482655495	0.2825781762492451	-0.7689370373267032	-0.5770702113805953	-0.6945671825254457	-0.5042104817420608	-1.377346777094183	-0.4703965490778201	-0.9367520411520613	-0.5027832903784075	BS_8PNA0V6R	0.6459999999999999	0.8155754288625726
PT_QS59ATXW_16510-14_Solid Tissue_Initial CNS Tumor	4.020591094773247	2.403267722339301	3.1842802944193824	2.4698859762744636	2.339137384919585	4.537296067090842	-1.5563933485243853	5.125981653854716	3.2203299548795554	3.534808661231747	4.574707046415546	5.601993581248998	2.788685710613534	5.655924213083815	4.612942196304665	4.022367813028454	2.9011082430145123	4.3750394313469245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_AS4K2YQW	0.8640000000000001	3.297191416565856
PT_QTDY0Y9A_7316-3771_Solid Tissue_Initial CNS Tumor	3.1043366598147357	3.228049047884462	3.0036022366801953	1.925999418556223	2.871843648509318	4.442280035252584	0.2630344058337938	5.485748821377781	3.565597175854225	3.4489009511451276	5.804518269888069	6.175324989184902	2.8875252707415875	6.0654430629374305	5.523561956057013	4.256255873202732	3.679198570566922	5.695158678475356	0.24536939957826667	0.13969493972849706	-0.09917773370811261	-0.22318587807819473	-0.5954620545971595	-0.49561982643155333	-0.0454103537693473	-1.934028274543534	0.06033073060782797	0.9536735900884609	-0.1730182330845041	0.748585688636502	-0.36304314894551604	0.3377116356766946	1.4417712050067657	1.1764422550143998	0.5466309450851871	0.3569748106026709	-0.683589819090864	-0.2774843132377429	0.1912859023202423	-1.5294656942240332	-0.8192506029406982	0.4371817872313144	0.14778496295170787	0.26069405828195763	0.516496803635591	-3.096649977796122	0.3598047838339927	-0.41567266262452063	-0.12354411856539839	-0.2121417874006292	0.23190221999666996	0.19992718856114952	0.16302920412863975	-0.13319362738031792	1.014768448957968	0.3248563003509988	0.4281864401851389	-0.06674110099477075	2.166172812125665	-0.8124051946425278	0.8730604434312171	0.19406157231443869	0.3325507855908519	0.5571896815019861	1.0548097240403218	1.6878905642294342	-0.39660800972674465	-0.43877017253384765	-0.7282739962747379	0.028845921120688525	BS_MDBT7S5Z	0.406	-0.7369655941662062
PT_R0R6VWX9_7316-9343_Solid Tissue_Initial CNS Tumor	3.8845979209900645	3.8278190246173196	4.45022149589718	3.41006969175638	2.0772429989324603	4.024142345897803	0.45417589318580215	4.964860664245848	3.8875252707415875	4.6455863859136075	4.832383716549127	4.72137265947682	4.218781167784069	7.431121472526426	4.187451054027326	3.277984747299765	2.341985747228616	5.328046556270742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_S3MET0JZ	0.624	-1.0892673380970874
PT_R5T773FS_7316-8029_Solid Tissue_Initial CNS Tumor	4.819668183496455	4.653060017104565	4.2712762591759255	3.346247774082775	3.3305584000308026	4.303050084681673	1.207892851641333	5.472162803550368	5.03121873061072	5.470862199413702	5.472162803550368	5.7238315664953205	4.639810977716776	6.970968660521811	5.718087583960517	4.680324356844016	3.354734239970604	5.41006969175638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2HNXVFAS	0.899	0.9560566524124029
PT_RYMG3M91_A18777_Solid Tissue_Initial CNS Tumor	5.569855608330948	5.086189313104476	4.612942196304665	3.7147950111181625	4.195347598322219	5.893362210763872	0.8318772411916731	7.275938239064431	5.8738131983590876	6.216454865144757	7.2404097425172305	7.114575251125544	5.593054921669878	6.717676423066396	6.351734322591575	5.856487779495678	5.033863451866284	6.498570012544255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_D7XRFE0R	0.679	3.5716768099709313
PT_S0Q27J13_7316-2307_Solid Tissue_Initial CNS Tumor	3.424922088210688	3.1243281350022016	3.8186460828225393	1.4750848829487826	1.6276068381296498	4.442943495848728	-3.0588936890535687	4.888499735514123	3.689299160535892	4.336283387864432	4.772941337831336	5.135863165368679	4.357552004618084	5.3125199674749455	4.612352498752662	3.71259578044703	3.6530600171045644	4.77082904603249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_Z8YZ6QGS	0.698	1.6040713236688608
PT_S7JCQ3TH_7316-8828_Solid Tissue_Initial CNS Tumor	5.309248960816616	4.088311235888661	4.125981653854716	3.604071323668861	3.1243281350022016	3.8011586560936985	-0.888968687611256	5.2630344058337934	4.9593064897596575	5.698218478224414	5.621758856709732	5.723558561472103	4.5915597458278015	6.656067273725599	5.135452784185173	4.87528859822269	3.0391383939069585	5.57349571549561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PJC6FH4Y	0.805	2.440952198029637
PT_SSE4AH59_7316-1776_Solid Tissue_Initial CNS Tumor	1.5753123306874368	2.1243281350022016	2.6803243568440163	0.3334237337251918	1.74416109557041	4.568640195419223	-1.7369655941662063	4.291308859828971	3.0992952043377753	3.4222330006830477	4.67072705449947	5.008092420948722	3.503348735167504	5.472812666192388	3.8659188145522125	3.4802651220544627	2.889473542531109	4.883132015657282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_KQ6ZW085	0.732	0.35614381022527536
