SpliceID	Histology
DENND2B:8729950-8731209_8726072-8726209_8750620-8750725_inclusion	Medulloblastoma
ENSG00000249240:64921921-64922019_64861476-64861575_64930821-64930920_inclusion	Medulloblastoma
ENSG00000287516:241424626-241424714_241424291-241424549_241433171-241433328_inclusion	Medulloblastoma
TRHDE-AS1:72259386-72259540_72253548-72255774_72271822-72272162_inclusion	Medulloblastoma
TAGAP-AS1:159042523-159042676_159041797-159042308_159042797-159043012_inclusion	Medulloblastoma
LYSMD4:99731358-99731422_99727404-99729731_99731717-99732007_inclusion	Medulloblastoma
BCAT2:48806517-48806717_48800186-48800297_48810983-48811027_inclusion	Medulloblastoma
ENSG00000286132:12090185-12090324_12089873-12089996_12110304-12110431_inclusion	Medulloblastoma
ISOC2:55457092-55457212_55456348-55456489_55461511-55461626_inclusion	Medulloblastoma
HOOK1:59863825-59863868_59862783-59862877_59864631-59864666_inclusion	Medulloblastoma
MELK:36606806-36606923_36599393-36599486_36607574-36607673_inclusion	Medulloblastoma
SULT1A1:28609931-28610191_28606950-28607077_28620062-28620133_inclusion	Medulloblastoma
LINC02607:95512520-95512622_95510166-95510362_95514150-95515464_inclusion	Medulloblastoma
HSD17B4:119509430-119509494_119509140-119509244_119514980-119515046_inclusion	Medulloblastoma
NRXN2:64653696-64653722_64652034-64652154_64660331-64660535_inclusion	Medulloblastoma
FBXO8:174256027-174256145_174241099-174241218_174259698-174259825_inclusion	Medulloblastoma
DDX39B:31541153-31541327_31540321-31540534_31541633-31541729_inclusion	Medulloblastoma
ZEB1:31387124-31387266_31318782-31319133_31461036-31461237_inclusion	Medulloblastoma
GLRB:157091371-157091382_157084663-157084724_157120555-157120662_inclusion	Medulloblastoma
COL13A1:69878039-69878065_69872183-69872210_69887455-69887491_inclusion	Medulloblastoma
ATP5MG:118405657-118405709_118403923-118403985_118406936-118407097_inclusion	Medulloblastoma
ENSG00000279249:49287902-49287989_49287398-49287475_49289537-49289655_inclusion	Medulloblastoma
LINC02516:124520561-124520756_124504249-124504410_124522106-124522204_inclusion	Medulloblastoma
ENSG00000237626:89979489-89979531_89978275-89978432_89987180-89987448_inclusion	Medulloblastoma
PLEKHH1:67586368-67586456_67585950-67586097_67586809-67586949_inclusion	Medulloblastoma
POLE2:49646994-49647092_49643563-49643670_49647292-49647360_inclusion	Medulloblastoma
ESRRG:216686082-216686188_216681895-216682026_216723243-216723425_inclusion	Medulloblastoma
LHX1-DT:36927700-36927805_36907287-36907539_36932892-36933299_inclusion	Medulloblastoma
DDX31:132625664-132625745_132612086-132612255_132642003-132642063_inclusion	Medulloblastoma
G3BP2:75657801-75657893_75655767-75655870_75658842-75658924_inclusion	Medulloblastoma
MTCH2:47635545-47635571_47634671-47634734_47638698-47638791_inclusion	Medulloblastoma
PRCP:82884823-82884885_82859976-82860117_82900234-82900430_inclusion	Medulloblastoma
NTRK1:156880449-156880539_156879998-156880157_156881456-156881850_inclusion	Medulloblastoma
EPB41L1:36121660-36121816_36092709-36092813_36175550-36175715_inclusion	Medulloblastoma
GOLGA3:132824919-132825106_132821995-132822311_132828326-132828869_inclusion	Medulloblastoma
RFX7:56160716-56160747_56144400-56144483_56179269-56179303_inclusion	Medulloblastoma
C5orf38:2753285-2753370_2752227-2752464_2755028-2755081_inclusion	Medulloblastoma
TVP23C:15516419-15516659_15502263-15503232_15540432-15540561_inclusion	Medulloblastoma
SAR1A:70166727-70166822_70161857-70161931_70170412-70170512_inclusion	Medulloblastoma
DENND4C:19337601-19337672_19336269-19336414_19340991-19341114_inclusion	Medulloblastoma
PHF21B:44889760-44889782_44887962-44888121_44891305-44891360_inclusion	Medulloblastoma
ATP5MG:118403924-118403985_118401583-118401717_118405656-118405709_inclusion	Medulloblastoma
RACGAP1:50016635-50016715_50006433-50006636_50031696-50031867_inclusion	Medulloblastoma
MEGF11:65909034-65909121_65906084-65906141_65912081-65912200_inclusion	Medulloblastoma
NLRP11:55807853-55808014_55801571-55801739_55808768-55810338_inclusion	Medulloblastoma
FIRRE:131709498-131709556_131691529-131692636_131749305-131749458_inclusion	Medulloblastoma
SMUG1:54129518-54129752_54121276-54121447_54165373-54165478_inclusion	Medulloblastoma
FAM86HP:130109173-130109407_130105529-130105631_130111278-130111492_inclusion	Medulloblastoma
RGR:84246885-84246970_84244931-84245169_84247640-84247747_inclusion	Medulloblastoma
NRIP1:14991201-14991306_14968154-14968526_15002179-15002368_inclusion	Medulloblastoma
PTRH2:59679367-59679544_59674635-59674821_59707370-59707415_inclusion	Medulloblastoma
TIMMDC1:119503954-119504021_119500373-119500860_119517204-119517315_inclusion	Medulloblastoma
COLEC11:3626014-3626092_3613310-3613382_3637532-3637604_inclusion	Medulloblastoma
USH2A:215630189-215630260_215628813-215629035_215634458-215634703_inclusion	Medulloblastoma
GEMIN4:749814-749909_747166-748032_752617-752776_inclusion	Medulloblastoma
CHRNB4:78634622-78634739_78631287-78631332_78635438-78635587_inclusion	Medulloblastoma
CDC42BPA:227059373-227059411_227051880-227051985_227068653-227068701_inclusion	Medulloblastoma
PWRN1:24277379-24277410_24276466-24276658_24278210-24278352_inclusion	Medulloblastoma
SLC50A1:155136828-155136951_155136298-155136376_155137560-155137596_inclusion	Medulloblastoma
NUP54:76145555-76145577_76144389-76144473_76147478-76147640_inclusion	Medulloblastoma
GPR107:130114577-130114663_130110369-130110426_130124914-130124964_inclusion	Medulloblastoma
IRX5:54932054-54932209_54931198-54931447_54932497-54932903_inclusion	Medulloblastoma
MELK:36606830-36606923_36599393-36599486_36607574-36607673_inclusion	Medulloblastoma
LINC00467:211428417-211428575_211426210-211426283_211432318-211432534_inclusion	Medulloblastoma
ENSG00000258465:160263265-160263462_160243959-160244034_160279800-160279845_inclusion	Medulloblastoma
TBCEL:121053630-121053732_121047527-121047667_121055051-121055308_inclusion	Medulloblastoma
GCNT2:10619205-10619631_10529796-10529836_10621350-10621443_inclusion	Medulloblastoma
KIF21B:200983056-200983094_200980959-200981096_200984858-200984972_inclusion	Medulloblastoma
ENSG00000284707:97908795-97909011_97872350-97872449_97913012-97913104_inclusion	Medulloblastoma
GALNT9:132205561-132205711_132203504-132203690_132247909-132248027_inclusion	Medulloblastoma
TRNT1:3127946-3128018_3126979-3127289_3129013-3129188_inclusion	Medulloblastoma
POLL:101584878-101584919_101580247-101580416_101587245-101587406_inclusion	Medulloblastoma
TUT4:52534987-52535122_52526019-52526373_52538523-52538643_inclusion	Medulloblastoma
ENSG00000286679:155608252-155608419_155588816-155588966_155626640-155626788_inclusion	Medulloblastoma
FAM174A-DT:100457057-100457124_100428123-100429921_100518529-100518611_inclusion	Medulloblastoma
ITPR1:4709692-4709729_4706166-4706351_4710324-4710473_inclusion	Medulloblastoma
ARL13B:93988672-93988711_93980141-93980482_94035330-94035436_inclusion	Medulloblastoma
ST18:52210030-52210117_52180121-52180312_52212078-52212109_inclusion	Medulloblastoma
KCNC2:75049885-75049988_75048152-75048317_75050389-75051317_inclusion	Medulloblastoma
DLG1:197068502-197068537_197066703-197066754_197075836-197075870_inclusion	Medulloblastoma
ZDHHC13:19117692-19117939_19117183-19117276_19142977-19143123_inclusion	Medulloblastoma
RIMS2:104015424-104015456_104014505-104014615_104068511-104068612_inclusion	Medulloblastoma
TRIM16:15677176-15677280_15658801-15658876_15680864-15680953_inclusion	Medulloblastoma
KCNIP2:101831072-101831167_101829074-101829199_101839752-101839872_inclusion	Medulloblastoma
ENO1:8876199-8876302_8874823-8874917_8878579-8879092_inclusion	Medulloblastoma
MIR4435-2HG:111469603-111469987_111429442-111429620_111494884-111495025_inclusion	Medulloblastoma
CLIP1:122347375-122347479_122340752-122341697_122352725-122352786_inclusion	Medulloblastoma
MTIF3:27449852-27449918_27445087-27445156_27450141-27450199_inclusion	Medulloblastoma
POMT1:131511575-131511742_131511336-131511467_131512040-131512136_inclusion	Medulloblastoma
SLC4A7:27422781-27422840_27421621-27421779_27424036-27424152_inclusion	Medulloblastoma
NSMF:137455629-137455634_137454390-137454443_137456410-137456486_inclusion	Medulloblastoma
PPP1R9A:95287110-95287133_95286205-95286325_95288535-95288718_inclusion	Medulloblastoma
PACRGL:20701510-20701667_20700465-20700787_20701757-20701854_inclusion	Medulloblastoma
USP3-AS1:63599183-63599303_63594694-63594786_63600588-63600773_inclusion	Medulloblastoma
CAPRIN2:30715454-30715503_30714958-30715144_30716507-30716676_inclusion	Medulloblastoma
POLL:101584602-101584919_101582762-101582891_101587245-101587406_inclusion	Medulloblastoma
SEPTIN11:76987809-76987870_76949836-76949930_76995780-76995938_inclusion	Medulloblastoma
SIN3A:75436346-75436443_75430186-75430408_75455634-75455783_inclusion	Medulloblastoma
MOK:102231707-102231821_102226139-102226408_102232534-102232671_inclusion	Medulloblastoma
ATP10A:25862139-25862336_25781018-25781223_25862647-25863202_inclusion	Medulloblastoma
GLRB:157091371-157091382_157077995-157078146_157120555-157120662_inclusion	Medulloblastoma
SERPINA1:94388801-94389010_94382591-94383241_94390456-94390635_inclusion	Medulloblastoma
MIR100HG:122040217-122040249_122038026-122038243_122064179-122064271_inclusion	Medulloblastoma
PTEN:87880072-87880110_87878691-87879023_87880299-87880427_inclusion	Medulloblastoma
GLRA2:14574373-14574400_14532238-14532372_14574491-14574559_inclusion	Medulloblastoma
KLC1:103684986-103685036_103679383-103679545_103700654-103700727_inclusion	Medulloblastoma
NTRK1:156874383-156874400_156873632-156873959_156874570-156874626_inclusion	Medulloblastoma
AP1G1:71808505-71808671_71807906-71808150_71808762-71809201_inclusion	Medulloblastoma
ENSG00000285942:42530915-42531069_42528326-42528501_42545076-42545262_inclusion	Medulloblastoma
CRIM1:36396614-36396787_36355777-36356623_36441257-36441500_inclusion	Medulloblastoma
DENND4C:19336686-19336832_19336269-19336414_19340991-19341114_inclusion	Medulloblastoma
SGIP1:66695434-66695493_66690189-66690316_66719293-66719405_inclusion	Medulloblastoma
DYDC2:80357893-80358045_80356780-80356825_80362434-80362590_inclusion	Medulloblastoma
IQCN:18267772-18267967_18267335-18267526_18269465-18269587_inclusion	Medulloblastoma
MYL12A:3249562-3249723_3247872-3247909_3253232-3253284_inclusion	Medulloblastoma
HNRNPA2B1:26171680-26171847_26171417-26171541_26174670-26174782_inclusion	Medulloblastoma
CBWD5:65694905-65695044_65693385-65693473_65698514-65698561_inclusion	Medulloblastoma
RGS7:240801455-240801508_240800640-240800721_240802903-240802993_inclusion	Medulloblastoma
ENSG00000214870:26440370-26440505_26403395-26403517_26493794-26494429_inclusion	Medulloblastoma
PTPN20:46984230-46984564_46964985-46965137_46999911-46999974_inclusion	Medulloblastoma
PICALM:85990250-85990378_85981871-85982003_85996825-85996929_inclusion	Medulloblastoma
SYNJ1:32643410-32643457_32642094-32642133_32644967-32645006_inclusion	Medulloblastoma
MSI2:57655695-57655744_57652098-57652161_57674917-57675126_inclusion	Medulloblastoma
TAF15:35817240-35817317_35809483-35809576_35817715-35817755_inclusion	Medulloblastoma
UBE2C:45815390-45815540_45813436-45813464_45815853-45815913_inclusion	Medulloblastoma
POLE2:49646570-49646694_49643563-49643670_49647292-49647360_inclusion	Medulloblastoma
CENPI:101098712-101098843_101098443-101098539_101099808-101100065_inclusion	Medulloblastoma
ESRRG:216701425-216701509_216677327-216677491_216723243-216723453_inclusion	Medulloblastoma
SRRM4:119132299-119132360_119130677-119130834_119144538-119144554_inclusion	Medulloblastoma
PTPN20:46984230-46984564_46946562-46946675_46999911-46999974_inclusion	Medulloblastoma
CYBA:88646520-88646603_88646131-88646197_88646754-88646838_inclusion	Medulloblastoma
CNNM2:103071774-103071839_103068628-103068722_103076085-103076270_inclusion	Medulloblastoma
HDGFL3:83189361-83189516_83164038-83164075_83192251-83192308_inclusion	Medulloblastoma
DMKN:35507458-35507511_35505938-35505986_35509910-35509961_inclusion	Medulloblastoma
PCBP1-AS1:70055714-70055910_70051016-70051305_70083537-70083687_inclusion	Medulloblastoma
SEM1:96656457-96656585_96649194-96650519_96694797-96694891_inclusion	Medulloblastoma
EDN2:41483750-41483801_41482465-41482588_41484046-41484085_inclusion	Medulloblastoma
RPL34-DT:108602713-108602845_108598537-108598695_108620307-108620460_inclusion	Medulloblastoma
PLSCR1:146528614-146528831_146525604-146525647_146533469-146533550_inclusion	Medulloblastoma
CBFB:67036639-67036755_67029726-67029813_67066681-67066798_inclusion	Medulloblastoma
COX20:244836485-244836520_244835615-244835756_244842194-244842258_inclusion	Medulloblastoma
ARL13B:93988859-93989116_93988671-93988711_93995873-93995944_inclusion	Medulloblastoma
TAF9:69366696-69366725_69366502-69366595_69369462-69369532_inclusion	Medulloblastoma
LINC01572:72561973-72562086_72555264-72555326_72570434-72570515_inclusion	Medulloblastoma
MEGF11:65909740-65909806_65906084-65906141_65912081-65912200_inclusion	Medulloblastoma
REXO5:20808788-20808880_20806526-20806705_20813189-20813302_inclusion	Medulloblastoma
PPP1R12A:79806166-79806297_79805591-79805768_79807225-79807330_inclusion	Medulloblastoma
FTO:54039345-54039434_53933984-53934109_54111761-54121941_inclusion	Medulloblastoma
PKNOX2:125332616-125332688_125331818-125331925_125367845-125367875_inclusion	Medulloblastoma
EPB41:29058811-29058852_29053103-29053312_29064981-29065158_inclusion	Medulloblastoma
SORBS2:185734099-185734154_185684753-185684846_185775230-185775276_inclusion	Medulloblastoma
MIR4500HG:87600956-87601060_87584302-87585080_87615562-87615755_inclusion	Medulloblastoma
CRYZL2P:178033027-178033085_178026071-178026255_178034704-178034801_inclusion	Medulloblastoma
NT5M:17304364-17304481_17303365-17303901_17306542-17306643_inclusion	Medulloblastoma
PLCB1:8750804-8750915_8741463-8741573_8757045-8757178_inclusion	Medulloblastoma
NIPA1:22819288-22819416_22812162-22812253_22820312-22820473_inclusion	Medulloblastoma
CDNF:14836251-14836294_14828144-14828272_14837831-14837922_inclusion	Medulloblastoma
MEGF11:65909034-65909135_65906084-65906141_65912081-65912200_inclusion	Medulloblastoma
IFT122:129458599-129458677_129440260-129440371_129463559-129463622_inclusion	Medulloblastoma
TBC1D5:17576414-17576549_17518901-17518995_17623848-17623913_inclusion	Medulloblastoma
ENSG00000285973:122152482-122152814_122149560-122150033_122154831-122155197_inclusion	Medulloblastoma
ENSG00000285973:122152510-122152814_122148376-122150033_122154831-122155148_inclusion	Medulloblastoma
ACE:63486359-63486371_63484969-63485372_63486556-63486715_inclusion	Medulloblastoma
D2HGDH:241749294-241749399_241748835-241748942_241750150-241750294_inclusion	Medulloblastoma
IFNGR2:33411445-33411575_33403426-33403616_33414887-33415020_inclusion	Medulloblastoma
SLC25A26:66304453-66305514_66263331-66263379_66346363-66346408_inclusion	Medulloblastoma
PAM:103028185-103028238_103025130-103025334_103028886-103029267_inclusion	Medulloblastoma
VPS13C:62028358-62028420_62023410-62023520_62033440-62033542_inclusion	Medulloblastoma
KDM6B:7839906-7840024_7834216-7834350_7844900-7845020_inclusion	Medulloblastoma
E2F7:77044246-77044269_77043064-77043199_77044636-77044795_inclusion	Medulloblastoma
GTF2IRD2:74849112-74850290_74836279-74836383_74851366-74851518_inclusion	Medulloblastoma
PIEZO2:10708275-10708439_10705335-10705746_10714763-10714930_inclusion	Medulloblastoma
LRRC37A3:64894649-64897654_64892528-64892600_64918749-64918870_inclusion	Medulloblastoma
CERS3-AS1:100399769-100399925_100380743-100380827_100408566-100408787_inclusion	Medulloblastoma
CERS3-AS1:100425992-100426083_100408566-100408658_100437777-100437914_inclusion	Medulloblastoma
VPS13C:62023780-62023845_62023410-62023520_62033440-62033542_inclusion	Medulloblastoma
RBFOX1:7328648-7328928_7304249-7304485_7518146-7518389_inclusion	Medulloblastoma
ENSG00000283674:12581933-12582063_12580827-12581044_12601157-12601398_inclusion	Medulloblastoma
TNFRSF9:7936460-7936563_7935012-7935143_7937689-7937756_inclusion	Medulloblastoma
HMGN3:79202063-79202155_79201248-79201726_79202316-79202389_inclusion	Medulloblastoma
PKD1P4:18352212-18352283_18351773-18351943_18352404-18352476_inclusion	Medulloblastoma
ENSG00000279249:49289538-49289655_49282020-49282232_49330466-49330656_inclusion	Medulloblastoma
ANAPC11:81893104-81893187_81891731-81891833_81894466-81894586_inclusion	Medulloblastoma
LINC00348:71145196-71145289_71143185-71143236_71167369-71167426_inclusion	Medulloblastoma
MIR99AHG:16627884-16628021_16606993-16607087_16640229-16640637_inclusion	Medulloblastoma
SLIT2:20489943-20489954_20488818-20488982_20491760-20491899_inclusion	Medulloblastoma
TNRC6A:24730253-24730300_24640883-24641009_24750725-24750813_inclusion	Medulloblastoma
ATXN7:63878462-63878549_63864639-63864688_63898398-63898497_inclusion	Medulloblastoma
ARHGAP28:6778946-6779036_6774001-6774234_6824761-6824964_inclusion	Medulloblastoma
TPRXL:14063379-14063508_13937400-13937479_14081661-14081747_inclusion	Medulloblastoma
RNF217:124996575-124996655_124971500-124971598_125045210-125045444_inclusion	Medulloblastoma
NQO2:2989528-2989710_2987986-2988031_2993930-2994053_inclusion	Medulloblastoma
PPIEL:39549790-39549896_39548861-39548951_39554348-39554392_inclusion	Medulloblastoma
DAG1:49492823-49492973_49470246-49470274_49510418-49510516_inclusion	Medulloblastoma
LEMD1:205416232-205416296_205384287-205384364_205420454-205420574_inclusion	Medulloblastoma
ESRRG:216681896-216682026_216677327-216677491_216715073-216715253_inclusion	Medulloblastoma
TCAM1P:63860688-63860954_63859873-63860296_63862288-63862531_inclusion	Medulloblastoma
PHF8:53995131-53995205_53992793-53992839_53995692-53995782_inclusion	Medulloblastoma
MBNL2:97366459-97366553_97357481-97357635_97391321-97391599_inclusion	Medulloblastoma
OTX2-AS1:56897540-56897648_56813182-56813469_56898267-56898345_inclusion	Medulloblastoma
SCUBE1:43255488-43255577_43237575-43238954_43258218-43258335_inclusion	Medulloblastoma
YPEL5:30148245-30148541_30146940-30147062_30155849-30155910_inclusion	Medulloblastoma
N4BP2L2:32522182-32522270_32517874-32518003_32535768-32537027_inclusion	Medulloblastoma
TF:133774879-133774939_133770507-133770572_133775432-133775617_inclusion	Medulloblastoma
ANO2:5836778-5836780_5832451-5832603_5854042-5854141_inclusion	Medulloblastoma
NQO2:3003669-3003789_2993930-2994053_3006467-3006559_inclusion	Medulloblastoma
MSTO2P:155747977-155748127_155747761-155747896_155748399-155748531_inclusion	Medulloblastoma
DLEU2:50071516-50071629_50068096-50068163_50081822-50081991_inclusion	Medulloblastoma
NIM1K:43194783-43194875_43192230-43192411_43240259-43240390_inclusion	Medulloblastoma
ANKRD34C-AS1:79260705-79260846_79187342-79192102_79283648-79283705_inclusion	Medulloblastoma
MEGF11:65909916-65909986_65909739-65909806_65912081-65912200_inclusion	Medulloblastoma
NDUFA6-DT:42133040-42133090_42124874-42125407_42136198-42136282_inclusion	Medulloblastoma
XKR5:6829169-6829306_6825164-6825349_6832716-6832900_inclusion	Medulloblastoma
THORLNC:118185338-118185390_118182934-118183322_118186230-118186256_inclusion	Medulloblastoma
KYAT1:128846680-128846859_128845352-128845411_128882406-128882494_inclusion	Medulloblastoma
LARP4:50402675-50402813_50400888-50401028_50427764-50427909_inclusion	Medulloblastoma
LHX5-AS1:113472702-113472729_113472019-113472082_113480182-113480485_inclusion	Medulloblastoma
RASGRF1:79012489-79012527_79006176-79006434_79015326-79015409_inclusion	Medulloblastoma
ZC3H14:88602828-88603045_88596733-88596808_88607242-88607363_inclusion	Medulloblastoma
KCNJ15:38291606-38291747_38257045-38257185_38296925-38297023_inclusion	Medulloblastoma
CELF2:11320857-11320898_11314138-11314258_11321206-11321386_inclusion	Medulloblastoma
PACRGL:20701519-20701667_20700438-20700787_20701757-20701884_inclusion	Medulloblastoma
KLHL3:137707549-137707609_137698286-137698408_137709749-137709856_inclusion	Medulloblastoma
VEZT:95242164-95242314_95217745-95217886_95243940-95244009_inclusion	Medulloblastoma
STAG3:100198264-100198303_100198086-100198166_100198474-100198582_inclusion	Medulloblastoma
DECR2:406685-406889_406345-406397_407424-407580_inclusion	Medulloblastoma
SRP14-DT:40046862-40047221_40045960-40046069_40064295-40064601_inclusion	Medulloblastoma
LINC00158:25428891-25428959_25424553-25424649_25429765-25430009_inclusion	Medulloblastoma
GRM4:34024219-34024713_34022137-34022870_34028119-34028366_inclusion	Medulloblastoma
APMAP:24964375-24964398_24962924-24964022_24969525-24969660_inclusion	Medulloblastoma
FANCB:14862252-14862332_14859181-14859334_14864559-14865580_inclusion	Medulloblastoma
ADGRL2:81987289-81987341_81986900-81987029_81990390-81991794_inclusion	Medulloblastoma
SPOCK1:137273376-137273384_137267009-137267055_137498372-137498594_inclusion	Medulloblastoma
LHX5-AS1:113472702-113472852_113472016-113472082_113480182-113480636_inclusion	Medulloblastoma
B4GALT3:161176613-161176737_161176433-161176508_161177422-161177491_inclusion	Medulloblastoma
RUNDC3A-AS1:44304981-44305043_44302516-44304207_44307291-44307500_inclusion	Medulloblastoma
ENSG00000286923:100008133-100008322_99999382-99999492_100011375-100011634_inclusion	Medulloblastoma
DLG2:85111661-85111735_84534569-84534731_85154555-85154651_inclusion	Medulloblastoma
ENSG00000276087:24175665-24175878_24175466-24175573_24177801-24177870_inclusion	Medulloblastoma
ABLIM3:149239248-149239277_149233228-149233300_149239758-149239888_inclusion	Medulloblastoma
ENSG00000215146:42367506-42367727_42360948-42361034_42367815-42367956_inclusion	Medulloblastoma
ZNF85:20944252-20944296_20934969-20935047_20946299-20946340_inclusion	Medulloblastoma
PDE10A:165949255-165949619_165940588-165940766_165987528-165987914_inclusion	Medulloblastoma
EPHA6:97606160-97606248_97592611-97592737_97610792-97610824_inclusion	Medulloblastoma
TBC1D5:17340655-17340695_17307991-17308134_17372074-17372134_inclusion	Medulloblastoma
BDH1:197527887-197527987_197522639-197522781_197532411-197532522_inclusion	Medulloblastoma
OGG1:9756471-9756621_9751769-9751949_9781512-9781600_inclusion	Medulloblastoma
RIMS2:104031680-104031769_104015423-104015456_104041325-104041358_inclusion	Medulloblastoma
SNHG14:25189223-25189354_25187861-25187905_25189740-25189784_inclusion	Medulloblastoma
DPY19L2P2:103238803-103238871_103237755-103237855_103240561-103240653_inclusion	Medulloblastoma
KCNIP2:101829844-101829942_101829074-101829199_101831071-101831167_inclusion	Medulloblastoma
LOXL1-AS1:73916343-73916447_73912184-73912303_73919837-73919870_inclusion	Medulloblastoma
ATL2:38296686-38296700_38295907-38296113_38298143-38298575_inclusion	Medulloblastoma
RAD51AP1:4545219-4545312_4543762-4543911_4546308-4546418_inclusion	Medulloblastoma
TPTEP1:16647168-16647257_16638578-16638740_16647662-16647785_inclusion	Medulloblastoma
TANC1:159150370-159150556_159136193-159136298_159169249-159169372_inclusion	Medulloblastoma
FAHD2A:95406941-95407157_95402707-95402872_95412433-95412542_inclusion	Medulloblastoma
CTSB:11864697-11864903_11864375-11864463_11868000-11868114_inclusion	Medulloblastoma
ENSG00000279249:49287720-49287989_49287366-49287475_49289537-49289655_inclusion	Medulloblastoma
RAD51AP1:4545219-4545312_4543762-4543904_4545781-4545832_inclusion	Medulloblastoma
GMFB:54483933-54484060_54483670-54483767_54488681-54488861_inclusion	Medulloblastoma
CARD8:48246075-48246381_48240961-48241063_48249750-48249847_inclusion	Medulloblastoma
CCDC136:128810139-128810366_128807359-128807545_128817757-128817864_inclusion	Medulloblastoma
ENSG00000250167:135601050-135601203_135579184-135579597_135629236-135629376_inclusion	Medulloblastoma
G3BP1:151786864-151786985_151786620-151786715_151787764-151787794_inclusion	Medulloblastoma
MAP7D1:36174898-36175008_36173363-36173478_36176198-36176321_inclusion	Medulloblastoma
CUTALP:120848937-120848979_120847293-120847353_120851237-120851339_inclusion	Medulloblastoma
CAPN3:42405932-42405943_42404849-42404955_42408210-42408324_inclusion	Medulloblastoma
PSMA3-AS1:58293066-58293138_58291634-58291707_58293765-58295811_inclusion	Medulloblastoma
CCSER2:84507294-84507333_84477574-84477664_84513448-84513702_inclusion	Medulloblastoma
SCN2A:165309165-165309256_165308665-165308794_165309351-165309443_inclusion	Medulloblastoma
DEAF1:646327-646555_644233-644654_651161-651407_inclusion	Medulloblastoma
SMUG1:54172376-54172433_54172024-54172109_54182503-54182623_inclusion	Medulloblastoma
PNKD:218328480-218328624_218271380-218271549_218339782-218339898_inclusion	Medulloblastoma
PCDH15:53825136-53825141_53810555-53810664_53827392-53827548_inclusion	Medulloblastoma
MADD:47308980-47309042_47308590-47308699_47309280-47309401_inclusion	Medulloblastoma
MTMR1:150712730-150712753_150712341-150712365_150714478-150714529_inclusion	Medulloblastoma
MAK:10773034-10773108_10770110-10770230_10775327-10775459_inclusion	Medulloblastoma
LRRIQ1:85162763-85162797_85160612-85160714_85229516-85229649_inclusion	Medulloblastoma
RIMS2:104015424-104015456_104014505-104014615_104244915-104245057_inclusion	Medulloblastoma
SLMAP:57883961-57884026_57871635-57871698_57890040-57890100_inclusion	Medulloblastoma
NT5C2:103199408-103199505_103174857-103174982_103277153-103277605_inclusion	Medulloblastoma
MSC-AS1:72025362-72025434_71965408-71965534_72052538-72054932_inclusion	Medulloblastoma
ABAT:8713491-8713865_8674616-8674711_8735698-8735809_inclusion	Medulloblastoma
GABARAPL1:10214074-10214187_10212921-10213219_10218062-10218141_inclusion	Medulloblastoma
MSI2:57263488-57263569_57262150-57262192_57274267-57274489_inclusion	Medulloblastoma
ADGRL2:81989657-81989695_81986900-81987029_81990390-81991812_inclusion	Medulloblastoma
BIN1:127053905-127054012_127050801-127050912_127059010-127059155_inclusion	Medulloblastoma
ESRRG:216714516-216714634_216681895-216682026_216723243-216723416_inclusion	Medulloblastoma
RIMS2:104031680-104031769_104014505-104014615_104068511-104068612_inclusion	Medulloblastoma
SNAP25:10243975-10244034_10219158-10219213_10275428-10275563_inclusion	Medulloblastoma
GPX2:64941317-64941521_64939507-64939838_64942504-64942746_inclusion	Medulloblastoma
MAK:10773034-10773108_10762722-10764606_10775327-10775459_inclusion	Medulloblastoma
RFFL:35025183-35025340_35017522-35017606_35026373-35026561_inclusion	Medulloblastoma
PDLIM5:94610161-94610304_94586407-94586444_94618003-94618191_inclusion	Medulloblastoma
RIMS2:104031680-104031769_104014505-104014615_104041325-104041358_inclusion	Medulloblastoma
LINC02115:103529704-103529794_103528433-103528461_103530316-103530408_inclusion	Medulloblastoma
ABHD12:25300699-25300884_25294741-25295030_25302218-25302346_inclusion	Medulloblastoma
RACGAP1:50021062-50021177_50018515-50018589_50025397-50025438_inclusion	Medulloblastoma
LEMD1:205416232-205416296_205384287-205384364_205419229-205419352_inclusion	Medulloblastoma
CNOT8:154867692-154867792_154865191-154865385_154871729-154871874_inclusion	Medulloblastoma
FGD4:32642761-32642842_32640275-32640453_32644593-32644751_inclusion	Medulloblastoma
HMBOX1:28924640-28924755_28891759-28891790_28963810-28963890_inclusion	Medulloblastoma
PRR14L:31738387-31738911_31725537-31725610_31749992-31750132_inclusion	Medulloblastoma
FBH1:5891019-5891116_5890279-5890346_5906036-5906621_inclusion	Medulloblastoma
CPZ:8597415-8597596_8592707-8592921_8599452-8599586_inclusion	Medulloblastoma
KCNG1:51013729-51013844_51012358-51012416_51022653-51023081_inclusion	Medulloblastoma
UGP2:63856964-63857002_63856319-63856433_63857828-63857936_inclusion	Medulloblastoma
GALK2:49195085-49195214_49161763-49161861_49201161-49201250_inclusion	Medulloblastoma
EML5:88649912-88649926_88644432-88644511_88657375-88657502_inclusion	Medulloblastoma
C16orf74:85710410-85710473_85710163-85710285_85735189-85735235_inclusion	Medulloblastoma
ADD1:2873015-2873135_2843988-2844024_2875895-2876110_inclusion	Medulloblastoma
ENSG00000288981:65075474-65075670_65034825-65035269_65075843-65075912_inclusion	Medulloblastoma
LINC02615:128460327-128460379_128302961-128303035_128466607-128466661_inclusion	Medulloblastoma
PARGP1:45963885-45964871_45962810-45962994_45972216-45972428_inclusion	Medulloblastoma
