SpliceID	dPSI	Uniprot	Type
FKBP7:178477061-178477213	0.109	domain	SE
FLOT1:30741189-30741333	-0.125	domain	SE
FLOT1:30741189-30741333	-0.356	domain	SE
FLOT1:30741189-30741704	-0.381	domain	SE
FMNL2:152643418-152643544	0.116	domain	SE
FN1:215380810-215381080	0.222	domain	SE
FNIP2:158833527-158833628	-0.145	domain	SE
FNIP2:158833800-158833890	-0.213	domain	SE
FOXN2:48346200-48346751	0.656	domain	SE
FOXRED1:126276452-126276523	-0.113	domain	SE
FRMD8:65394258-65394425	-0.135	domain	SE
FRRS1:99711354-99711532	0.14	domain	SE
FRRS1:99738085-99738268	-0.213	domain	SE
FRYL:48549472-48549623	-0.191	domain	SE
FSD1L:105534495-105534593	-0.246	domain	SE
FUT8:65721774-65722021	-0.108	domain	SE
FUZ:49809377-49809575	0.146	domain	SE
FUZ:49812250-49812335	-0.144	domain	SE
FUZ:49812446-49812685	0.279	domain	SE
FUZ:49812446-49812685	0.361	domain	SE
FUZ:49812446-49812736	0.182	domain	SE
FUZ:49812446-49812736	0.422	domain	SE
FUZ:49812614-49812736	0.344	domain	SE
FUZ:49812637-49812736	0.35	domain	SE
FXR1:180914651-180914995	0.162	domain	SE
FXR1:180914651-180914995	0.303	domain	SE
FYCO1:45919412-45921840	-0.214	domain	SE
FYN:111700103-111700268	0.233	domain	SE
GABBR1:29630457-29630643	0.103	domain	SE
GABBR1:29630521-29630643	0.136	domain	SE
GALNT7:173295763-173295843	-0.117	domain	SE
GALT:34647388-34647567	0.307	domain	SE
GALT:34647491-34647705	0.338	domain	SE
GARS1:30613444-30613597	0.348	domain	SE
GARS1:30631447-30631559	-0.202	domain	SE
GART:33531488-33531557	-0.106	domain	SE
GBF1:102368738-102368832	-0.232	domain	SE
GCSH:81090600-81090680	0.296	domain	SE
GFAP:44904765-44905149	0.483	domain	SE
GGA2:23494298-23494378	-0.183	domain	SE
GGA3:75237981-75238389	0.182	domain	SE
GGCX:85555483-85555590	-0.103	domain	SE
GGCX:85556181-85556260	-0.349	domain	SE
GGCX:85558439-85558605	0.128	domain	SE
GGCX:85558916-85559075	-0.125	domain	SE
GGCX:85558916-85559075	-0.321	domain	SE
GGCX:85558916-85559075	-0.373	domain	SE
GGCX:85558916-85559075	-0.39	domain	SE
GGCX:85558916-85559075	-0.768	domain	SE
GGCX:85558945-85559075	-0.335	domain	SE
GGCX:85560814-85560985	-0.184	domain	SE
GGCX:85560814-85560985	-0.188	domain	SE
GGCX:85560814-85560985	-0.608	domain	SE
GINS3:58395101-58395218	0.211	domain	SE
GINS3:58403097-58403331	0.225	domain	SE
GIPR:45674681-45674826	-0.317	domain	SE
GK:30687532-30687616	0.128	domain	SE
GLB1:33065462-33065557	-0.223	domain	SE
GLIPR2:36147785-36147894	-0.596	domain	SE
GLIPR2:36150871-36150949	-0.117	domain	SE
GLUD1:87092581-87092654	-0.293	domain	SE
GLYR1:4843403-4843602	0.135	domain	SE
GMFB:54482121-54482202	-0.186	domain	SE
GMPPA:219502381-219502441	0.111	domain	SE
GMPS:155919232-155919338	-0.134	domain	SE
GNAI1:80188950-80188993	-0.188	domain	SE
GNPDA1:142007798-142007900	-0.349	domain	SE
GPATCH8:44467096-44467114	-0.677	domain	SE
GPR107:130099456-130099532	-0.188	domain	SE
GPR107:130100628-130100702	0.411	domain	SE
GPR153:6253717-6254147	-0.41	domain	SE
GREB1L:21449509-21449836	0.155	domain	SE
GREB1L:21485619-21485753	-0.242	domain	SE
GRHL1:9962454-9962531	0.137	domain	SE
GRHPR:37424844-37424975	-0.129	domain	SE
GRHPR:37424844-37424975	-0.164	domain	SE
GRHPR:37426537-37426654	-0.221	domain	SE
GRHPR:37426537-37426654	-0.382	domain	SE
GRK3:25695106-25695214	-0.144	domain	SE
GRK3:25703509-25703576	-0.131	domain	SE
GSK3A:42232495-42232594	-0.206	domain	SE
GSK3A:42232495-42232682	-0.156	domain	SE
GSK3A:42235001-42235115	0.143	domain	SE
GSTA4:52987356-52987408	-0.118	domain	SE
GSTM2:109668424-109668500	0.132	domain	SE
GSTP1:67584684-67584772	0.363	domain	SE
GSTZ1:77322546-77322732	0.105	domain	SE
GSTZ1:77330309-77330359	-0.135	domain	SE
GTF2H1:18341260-18341410	0.433	domain	SE
GTF2H2C:69586253-69586356	-0.456	domain	SE
GTPBP10:90354457-90354549	-0.156	domain	SE
GTPBP10:90372154-90372228	-0.116	domain	SE
HACL1:15585247-15585342	-0.22	domain	SE
HACL1:15585247-15585342	-0.268	domain	SE
HACL1:15586524-15586602	0.288	domain	SE
HDAC11:13483463-13483564	-0.205	domain	SE
HDAC11:13483463-13483564	-0.23	domain	SE
HDAC11:13502883-13502980	-0.166	domain	SE
HDAC6:48817359-48817459	-0.139	domain	SE
HDAC8:72464558-72464731	0.165	domain	SE
HDAC8:72495155-72495268	0.427	domain	SE
HDAC8:72567888-72568030	0.367	domain	SE
HDAC8:72568753-72568884	-0.252	domain	SE
HDAC9:18585280-18585522	-0.142	domain	SE
HDAC9:18585280-18585522	-0.405	domain	SE
HDAC9:18590335-18590486	0.207	domain	SE
HDAC9:18590344-18590486	0.204	domain	SE
HDDC3:90932428-90932806	0.189	domain	SE
HECTD2:91500501-91500617	-0.421	domain	SE
HECW1:43438002-43438145	-0.404	domain	SE
HEMK1:50572114-50572208	-0.153	domain	SE
HERPUD2:35673200-35673278	-0.126	domain	SE
HEXA:72355558-72355624	-0.165	domain	SE
HGD:120646266-120646366	-0.397	domain	SE
HGFAC:3443049-3443146	-0.214	domain	SE
HINT1:131162028-131162477	0.19	domain	SE
HINT1:131162063-131162477	0.192	domain	SE
HINT1:131162361-131162477	0.202	domain	SE
HIPK1:113954625-113954770	-0.455	domain	SE
HIPK1:113954650-113954770	-0.144	domain	SE
HNRNPA1:54283078-54283234	-0.213	domain	SE
HNRNPAB:178209329-178209432	-0.138	domain	SE
HNRNPH1:179618144-179618323	0.179	domain	SE
HNRNPH1:179619268-179619360	-0.161	domain	SE
HNRNPH3:68337857-68337996	-0.268	domain	SE
HNRNPM:8462528-8462581	-0.111	domain	SE
HPS1:98429790-98429889	0.226	domain	SE
HPS3:149167064-149167240	-0.364	domain	SE
HSCB:28745863-28746008	0.202	domain	SE
HTR3B:113931383-113931428	-0.442	domain	SE
HUWE1:53625785-53626034	0.215	domain	SE
ICA1L:202821357-202821481	0.122	domain	SE
IDE:92480792-92480916	0.121	domain	SE
IFI44:78650185-78650652	0.286	domain	SE
IFI44:78650540-78650652	0.285	domain	SE
IFNLR1:24180730-24180854	0.346	domain	SE
IFRD1:112465614-112465838	0.163	domain	SE
IFRD1:112465638-112465838	0.161	domain	SE
IGFN1:201205081-201205354	-0.182	domain	SE
IGFN1:201222738-201222827	-0.195	domain	SE
IGFN1:201224678-201224874	-0.446	domain	SE
IGHMBP2:68929733-68930434	0.3	domain	SE
IKBKB:42288633-42288728	-0.229	domain	SE
IKZF2:213056565-213056744	0.243	domain	SE
IKZF2:213056565-213056744	0.254	domain	SE
IL15RA:5963742-5963838	-0.212	domain	SE
IL15RA:5963742-5963838	0.368	domain	SE
IL15RA:5963742-5963841	-0.197	domain	SE
IL15RA:5966144-5966339	-0.454	domain	SE
IL15RA:5966144-5966339	-0.492	domain	SE
IL15RA:5966144-5966339	-0.524	domain	SE
IL17RC:9918499-9918609	-0.107	domain	SE
IMMP2L:110886592-110886695	0.124	domain	SE
ING4:6656726-6656798	-0.414	domain	SE
INMT-MINDY4:30882180-30882361	0.164	domain	SE
INPP4B:142314711-142314762	-0.151	domain	SE
INPP5B:37942082-37942264	0.153	domain	SE
INPP5B:37943639-37943669	-0.172	domain	SE
INPP5K:1515426-1515585	0.11	domain	SE
INPP5K:1515426-1515585	0.428	domain	SE
INTS4:77910969-77911152	0.101	domain	SE
IRAK4:43771219-43771365	-0.153	domain	SE
IRF3:49664442-49664673	-0.137	domain	SE
ITGB1BP1:9407448-9407598	-0.482	domain	SE
ITGB4:75755054-75755213	-0.403	domain	SE
ITGB4:75755700-75755850	-0.148	domain	SE
ITPR1:4653841-4653886	0.127	domain	SE
ITPRID2:181918322-181918470	0.183	domain	SE
ITPRID2:181918322-181918470	0.593	domain	SE
ITSN1:33819240-33819323	-0.667	domain	SE
ITSN1:33828967-33829050	0.364	domain	SE
IVD:40424134-40424216	0.127	domain	SE
IVD:40424134-40424216	0.283	domain	SE
IVD:40433853-40433914	-0.43	domain	SE
JAK2:5050685-5050831	-0.563	domain	SE
JMJD8:682957-683087	-0.103	domain	SE
KANSL3:96615491-96615544	0.155	domain	SE
KANSL3:96619671-96619762	-0.209	domain	SE
KATNA1:149601593-149601752	-0.212	domain	SE
KATNA1:149601593-149601799	-0.266	domain	SE
KCNK1:233660473-233660666	0.207	domain	SE
KCNK1:233660473-233660666	0.29	domain	SE
KCNK1:233660473-233660666	0.462	domain	SE
KCNK1:233661855-233661936	0.364	domain	SE
KCTD20:36474788-36475062	-0.113	domain	SE
KDM3B:138379583-138379708	0.13	domain	SE
KHK:27094799-27094934	-0.137	domain	SE
KIAA0100:28633282-28633401	0.564	domain	SE
KIAA0100:28633548-28633751	0.298	domain	SE
KIAA0319:24579857-24579950	-0.561	domain	SE
KIAA1109:122316347-122316548	0.416	domain	SE
KIAA1109:122344381-122344455	-0.639	domain	SE
KIAA1109:122344381-122344561	-0.249	domain	SE
KIAA2026:5968018-5969436	-0.338	domain	SE
KIF1C:5000219-5000352	0.182	domain	SE
KIF24:34290173-34290389	0.209	domain	SE
KIF27:83903059-83904018	-0.113	domain	SE
KIF6:39584897-39584984	0.458	domain	SE
KIFC3:57759727-57759836	-0.435	domain	SE
KIRREL2:35857344-35857494	0.32	domain	SE
KIRREL2:35862492-35862597	-0.402	domain	SE
KLHL32:97041491-97041599	0.111	domain	SE
KLHL8:87185250-87185571	0.2	domain	SE
KMT2B:35736591-35736827	-0.144	domain	SE
KMT2D:49024577-49024737	-0.149	domain	SE
KMT2D:49042088-49042309	-0.333	domain	SE
KMT2E:105064027-105064116	0.133	domain	SE
KRBA1:149719532-149719672	0.204	domain	SE
KRBA2:8371308-8372081	0.111	domain	SE
KRBOX4:46462747-46462874	-0.132	domain	SE
KRIT1:92213891-92213979	0.449	domain	SE
KRT8:52949455-52949517	-0.4	domain	SE
KRT8:52949455-52949585	-0.302	domain	SE
L3MBTL2:41213850-41214026	0.28	domain	SE
L3MBTL2:41213892-41214026	0.103	domain	SE
L3MBTL2-AS1:41213795-41214703	0.325	domain	SE
LAMA5-AS1:62355267-62355480	0.458	domain	SE
LARP1B:128091346-128091512	-0.129	domain	SE
LARS2:45474242-45474350	-0.333	domain	SE
LBHD1:62671239-62671388	-0.64	domain	SE
LDLRAD4:13438243-13438384	-0.209	domain	SE
LETM2:38406945-38407038	0.148	domain	SE
LETMD1:51052087-51052207	-0.189	domain	SE
LETMD1:51052091-51052207	-0.166	domain	SE
LETMD1:51052091-51052207	-0.219	domain	SE
LETMD1:51052091-51052207	-0.244	domain	SE
LETMD1:51052091-51052207	-0.253	domain	SE
LETMD1:51052091-51052246	-0.233	domain	SE
LETMD1:51053777-51053860	-0.124	domain	SE
LETMD1:51056143-51056245	0.212	domain	SE
LETMD1:51056149-51056245	0.2	domain	SE
LGALS8:236542914-236543040	0.185	domain	SE
LGALS9:27643524-27643620	0.174	domain	SE
LGALS9:27645313-27645349	-0.128	domain	SE
LIMK2:31259888-31260077	0.337	domain	SE
LIMK2:31262133-31262239	0.364	domain	SE
LIN7B:49115259-49115331	0.203	domain	SE
LINC02904:143044648-143044817	0.227	domain	SE
LIPE-AS1:42521991-42522098	0.191	domain	SE
LLGL2:75563751-75563806	-0.197	domain	SE
LMO3:16594136-16594261	0.244	domain	SE
LMO3:16594136-16594334	-0.197	domain	SE
LMO3:16598791-16598967	0.126	domain	SE
LMO3:16600600-16600868	-0.127	domain	SE
LONP2:48256609-48256741	0.106	domain	SE
LOXL3:74536708-74536928	-0.182	domain	SE
LPIN2:2928590-2928660	-0.72	domain	SE
LRP1B:140993994-140994135	-0.103	domain	SE
LRRC37A2:46512315-46515321	0.166	domain	SE
LRRC37A2:46520211-46520283	-0.155	domain	SE
LRRC37A2:46520211-46520283	-0.227	domain	SE
LRRIQ1:85055546-85057184	0.114	domain	SE
LRRIQ1:85106521-85106615	0.514	domain	SE
LSS:46227551-46227690	-0.32	domain	SE
LTA4H:96003837-96003920	0.168	domain	SE
LTA4H:96003837-96003981	0.211	domain	SE
LTBP2:74528482-74528698	-0.21	domain	SE
LYPD6:149468644-149468775	-0.139	domain	SE
MALT1:58709975-58710072	-0.611	domain	SE
MANBA:102633250-102633473	0.117	domain	SE
MANBA:102670915-102671011	0.104	domain	SE
MANBA:102722870-102723041	-0.188	domain	SE
MAP2:209692624-209696350	-0.276	domain	SE
MAP2:209692636-209696350	-0.382	domain	SE
MAP2:209696916-209697051	-0.103	domain	SE
MAP3K10:40204484-40204633	-0.119	domain	SE
MAP3K3:63692241-63692419	-0.126	domain	SE
MAP3K4:161108950-161109041	0.24	domain	SE
MAP4K3:39336919-39336967	-0.107	domain	SE
MAP4K4:101855976-101856138	0.123	domain	SE
MAP4K4:101858995-101859082	-0.173	domain	SE
MAP4K4:101858995-101859082	-0.194	domain	SE
MAP4K4:101858995-101859082	-0.196	domain	SE
MAP4K5:50429191-50429256	-0.181	domain	SE
MAPK10:86090304-86090437	-0.612	domain	SE
MAPK12:50255809-50255881	-0.126	domain	SE
MAPK7:19378895-19379132	0.221	domain	SE
MAPK7:19380483-19380501	0.102	domain	SE
MAPK9:180279795-180280036	0.209	domain	SE
MARCHF6:10417269-10417410	0.166	domain	SE
MARF1:15622933-15623126	0.107	domain	SE
MARK3:103487378-103487707	0.171	domain	SE
MBD1:50274185-50274350	-0.153	domain	SE
MBD1:50274185-50274353	-0.151	domain	SE
MBD5:148462581-148462684	0.166	domain	SE
MCCC1:183090935-183091031	0.302	domain	SE
MCF2L2:183338799-183338919	-0.107	domain	SE
MCF2L2:183341539-183341630	-0.197	domain	SE
MCM8:5972006-5972037	-0.248	domain	SE
MDGA1:37641736-37642049	0.184	domain	SE
MED13L:116111427-116111512	-0.163	domain	SE
MED16:889637-889807	-0.185	domain	SE
MEIS3:47415050-47415101	-0.139	domain	SE
METTL25B:156734008-156734052	0.124	domain	SE
METTL25B:156734008-156734052	-0.805	domain	SE
METTL25B:156734008-156734493	0.253	domain	SE
METTL25B:156734008-156734493	-0.76	domain	SE
METTL6:15414729-15414914	-0.349	domain	SE
MFF:227347225-227347384	0.123	domain	SE
MFF:227347225-227347384	0.173	domain	SE
MFSD8:127938782-127938836	0.133	domain	SE
MFSD8:127938782-127938838	0.128	domain	SE
MFSD8:127939852-127939997	0.329	domain	SE
MGLL:127710575-127710665	0.23	domain	SE
MGME1:17975683-17975903	0.133	domain	SE
MIB2:1623388-1623482	0.131	domain	SE
MIB2:1623430-1623679	0.124	domain	SE
MICAL1:109448202-109448393	-0.423	domain	SE
MICALL1:37921971-37922426	0.114	domain	SE
MIF4GD:75267450-75267630	-0.353	domain	SE
MIF4GD:75269346-75269469	0.112	domain	SE
MITD1:99173413-99173502	0.245	domain	SE
MKNK1:46572062-46572167	-0.156	domain	SE
MKS1:58206464-58207218	-0.125	domain	SE
MKS1:58207084-58207218	-0.201	domain	SE
MLH1:37017505-37017599	0.598	domain	SE
MLH1:37020309-37020463	-0.16	domain	SE
MMAB:109561242-109561329	0.174	domain	SE
MMS19:97459361-97459505	0.168	domain	SE
MMS22L:97270106-97270283	0.136	domain	SE
MMS22L:97270106-97270283	0.315	domain	SE
MNAT1:60796216-60796369	-0.212	domain	SE
MNT:2394304-2394346	-0.29	domain	SE
MOK:102251443-102251610	0.432	domain	SE
MOK:102265822-102265912	-0.276	domain	SE
MON2:62566013-62566031	0.102	domain	SE
MPDZ:13112023-13112146	-0.252	domain	SE
MPDZ:13250299-13250372	-0.177	domain	SE
MPPE1:11886712-11886781	0.221	domain	SE
MPZL3:118237049-118237260	0.182	domain	SE
MR1:181052234-181052510	0.296	domain	SE
MR1:181052234-181052510	0.783	domain	SE
MR1:181052321-181052510	0.223	domain	SE
MR1:181052321-181052510	0.288	domain	SE
MR1:181053572-181053677	0.408	domain	SE
MRNIP:179851242-179851424	0.699	domain	SE
MRNIP:179853196-179853276	0.409	domain	SE
MROH8:37137809-37137970	0.113	domain	SE
MROH8:37141161-37141314	0.31	domain	SE
MRPL39:25603795-25603935	-0.117	domain	SE
MRPL48:73859906-73860009	-0.173	domain	SE
MRPL48:73863171-73863261	-0.111	domain	SE
MRPL48:73863171-73863261	-0.144	domain	SE
MRPL9:151761961-151762010	0.23	domain	SE
MSH5:31758532-31758620	0.104	domain	SE
MSH5-SAPCD1:31758765-31758875	-0.111	domain	SE
MSI2:57257469-57257547	-0.349	domain	SE
MTA3:42570436-42570504	-0.122	domain	SE
MUC1:155188327-155188503	0.252	domain	SE
MVD:88660519-88660637	-0.12	domain	SE
MVK:109579801-109579946	-0.113	domain	SE
MVK:109581394-109581550	-0.301	domain	SE
MYD88:38139863-38139998	-0.108	domain	SE
MYH3:10647362-10647426	0.198	domain	SE
MYH3:10651511-10651668	0.157	domain	SE
MYO10:16762044-16762113	-0.118	domain	SE
MYO18A:29116443-29116455	-0.189	domain	SE
MYO19:36515112-36515182	-0.127	domain	SE
MYO3A:26026376-26026532	0.254	domain	SE
MYO5C:52260901-52261127	-0.127	domain	SE
MYO5C:52271762-52271844	-0.121	domain	SE
MYO9B:17177796-17177886	-0.133	domain	SE
N4BP2:40097226-40097569	0.216	domain	SE
NAA20:20025668-20025767	-0.127	domain	SE
NADSYN1:71460040-71460213	0.128	domain	SE
NADSYN1:71460040-71460213	0.439	domain	SE
NAE1:66826522-66826583	0.221	domain	SE
NAGK:71075554-71075642	-0.106	domain	SE
NAGLU:42537397-42537545	0.102	domain	SE
NAGPA:5028296-5028398	-0.11	domain	SE
NALCN:101378569-101378653	-0.231	domain	SE
NAPRT:143575190-143575345	0.111	domain	SE
NARF:82478570-82478667	0.429	domain	SE
NARS2:78478584-78478683	0.101	domain	SE
NAT10:34139190-34139287	-0.102	domain	SE
NAXD:110624233-110624279	0.231	domain	SE
NBEA:35452091-35452235	-0.136	domain	SE
NBEA:35589485-35589815	0.182	domain	SE
NBEA:35649654-35649847	-0.122	domain	SE
NBEA:35649669-35649847	-0.215	domain	SE
NCL:231458265-231458344	0.607	domain	SE
NCL:231458265-231458620	0.54	domain	SE
NCOA2:70213902-70214075	0.4	domain	SE
NDUFB9:124543119-124543279	-0.178	domain	SE
NECAP1:8091839-8091850	-0.135	domain	SE
NEDD4L:58341677-58341797	0.361	domain	SE
NEDD8-MDP1:24231651-24231867	0.241	domain	SE
NEK10:27287697-27287743	-0.35	domain	SE
NEK1:169587558-169587613	-0.45	domain	SE
NEK1:169589446-169589541	-0.241	domain	SE
NEK1:169599099-169599197	-0.206	domain	SE
NEK8:28735239-28735371	-0.391	domain	SE
NELFA:2006997-2007199	0.369	domain	SE
NF2:29628657-29628773	-0.108	domain	SE
NF2:29636750-29636876	-0.153	domain	SE
NFASC:204997169-204997406	0.273	domain	SE
NFASC:205001169-205001286	0.405	domain	SE
NFASC:205001169-205001286	0.573	domain	SE
NFASC:205002595-205002748	0.147	domain	SE
NFIB:14155824-14155893	-0.228	domain	SE
NFIB:14155824-14155893	-0.264	domain	SE
NFIB:14179726-14179780	-0.11	domain	SE
NFKB1:102533844-102533885	0.151	domain	SE
NFKB1:102533847-102533885	-0.104	domain	SE
NFKB1:102582572-102582634	0.19	domain	SE
NFKB2:102398738-102398864	0.399	domain	SE
NIFK:121735612-121735654	-0.216	domain	SE
NIPSNAP3B:104772996-104773176	0.101	domain	SE
NKTR:42620015-42620043	0.355	domain	SE
NKTR:42627199-42627227	0.19	domain	SE
NKTR:42630545-42630575	-0.227	domain	SE
NLE1:35139819-35140066	0.127	domain	SE
NME4:401946-402043	0.146	domain	SE
NME6:48296118-48296236	-0.23	domain	SE
NMRAL1:4463641-4463850	-0.162	domain	SE
NMRAL1:4463677-4463850	-0.162	domain	SE
NOL8:92323235-92323351	0.119	domain	SE
NOM1:156966960-156967092	-0.364	domain	SE
NOMO3:16287742-16287862	0.601	domain	SE
NOTCH2:120005328-120005588	0.38	domain	SE
NOTCH3:15184294-15184450	-0.155	domain	SE
NOX4:89421901-89421982	-0.253	domain	SE
NPAS3:33394198-33394244	-0.408	domain	SE
NPIPB4:21840802-21841011	0.129	domain	SE
NPM1:171406396-171407161	0.176	domain	SE
NPM2:22025646-22025772	-0.171	domain	SE
NPR3:32780721-32780816	0.246	domain	SE
NPTN:73597021-73597369	0.261	domain	SE
NQO2:3015529-3015643	-0.331	domain	SE
NR1H3:47259790-47259979	-0.199	domain	SE
NR1H3:47261546-47261726	-0.355	domain	SE
NR2C1:95031348-95031488	0.105	domain	SE
NR2C1:95031348-95031488	0.139	domain	SE
NR4A2:156326311-156326328	-0.344	domain	SE
NRIP3:8987547-8987630	0.21	domain	SE
NSD2:1912090-1912194	0.109	domain	SE
NSMAF:58599231-58599363	-0.149	domain	SE
NSMAF:58599231-58599376	-0.257	domain	SE
NUDCD3:44413190-44413283	-0.697	domain	SE
NUDT22:64227400-64227493	0.224	domain	SE
OARD1:41068840-41068953	-0.333	domain	SE
OBSCN:228308110-228308383	-0.264	domain	SE
OBSL1:219557342-219557618	0.153	domain	SE
OLA1:174081923-174082064	-0.389	domain	SE
OSGEP:20451256-20451452	0.255	domain	SE
OTUB1:63997686-63997768	-0.182	domain	SE
OTUD7B:149949628-149949778	-0.101	domain	SE
OTUD7B:149949628-149949778	-0.155	domain	SE
OXR1:106745788-106745862	-0.226	domain	SE
P3H4:41811131-41811284	0.148	domain	SE
P4HTM:49004097-49004260	-0.199	domain	SE
P4HTM:49004860-49005170	-0.421	domain	SE
P4HTM:49004860-49005867	-0.121	domain	SE
P4HTM:49005776-49005867	-0.111	domain	SE
P4HTM:49005776-49005867	-0.283	domain	SE
P4HTM:49006063-49006187	-0.228	domain	SE
PABPC1L:44938673-44938748	0.406	domain	SE
PACSIN3:47182673-47182764	-0.418	domain	SE
PACSIN3:47182673-47182809	-0.664	domain	SE
PAK1:77349238-77349287	0.105	domain	SE
PAK1:77379893-77379994	-0.128	domain	SE
PARP2:20357395-20357520	-0.159	domain	SE
PARP6:72250844-72250954	0.135	domain	SE
PARP6:72250844-72250957	0.158	domain	SE
PARP6:72253949-72254070	-0.49	domain	SE
PAX6:31801870-31801912	0.106	domain	SE
PBRM1:52615350-52615456	-0.203	domain	SE
PBX3:125929654-125929845	0.167	domain	SE
PBX4:19599291-19599365	-0.301	domain	SE
PCBP2:53455884-53456001	-0.126	domain	SE
PCBP2:53460330-53460425	0.117	domain	SE
PCBP2:53460330-53460686	0.255	domain	SE
PCLO:82879336-82879462	-0.157	domain	SE
PCNT:46444693-46444821	0.295	domain	SE
PCSK4:1482895-1483020	-0.322	domain	SE
PCSK4:1487602-1487691	-0.185	domain	SE
PCSK7:117207066-117207160	-0.144	domain	SE
PCSK7:117207653-117207735	0.27	domain	SE
PCYT2:81908875-81909321	-0.114	domain	SE
PDCD10:167697850-167697978	0.262	domain	SE
PDCD6IP:33827621-33827739	0.245	domain	SE
PDE4DIP:149021028-149021153	-0.283	domain	SE
PDE8A:85090717-85090915	0.229	domain	SE
PDIA5:123124271-123124343	-0.131	domain	SE
PDK3:24528075-24528186	-0.144	domain	SE
PDPR:70130422-70130544	0.139	domain	SE
PDZD8:117285693-117285799	0.241	domain	SE
PEPD:33413574-33413643	-0.107	domain	SE
PER2:238273069-238273191	-0.19	domain	SE
PER3:7786720-7786836	-0.122	domain	SE
PEX14:10536212-10536297	-0.102	domain	SE
PEX14:10536212-10536297	-0.407	domain	SE
PFKM:48132018-48132211	0.13	domain	SE
PHF11:49497055-49497217	0.219	domain	SE
PHF7:52413995-52414048	-0.106	domain	SE
PHF7:52420310-52420435	0.106	domain	SE
PHKG1:56086969-56087024	0.331	domain	SE
PHKG2:30751548-30751603	-0.104	domain	SE
PICK1:38067703-38067770	-0.26	domain	SE
PIGA:15331215-15331299	0.236	domain	SE
PIGC:172386780-172386957	0.125	domain	SE
PIGC:172386780-172386957	0.143	domain	SE
PIGC:172386780-172386957	-0.222	domain	SE
PIGC:172386780-172386957	0.31	domain	SE
PIM2:48915019-48915392	-0.145	domain	SE
PIP4K2A:22573310-22573457	0.129	domain	SE
PIP5K1C:3648624-3648708	-0.166	domain	SE
PIP5KL1:127928432-127928483	0.213	domain	SE
PIPOX:29054544-29054691	-0.284	domain	SE
PITHD1:23786314-23786423	0.184	domain	SE
PITPNM2:122989786-122989948	0.319	domain	SE
PJVK:178460347-178460446	-0.235	domain	SE
PKD1:2116832-2117016	-0.162	domain	SE
PKD1:2116832-2117053	-0.148	domain	SE
PLA2G4B:41844847-41845070	0.134	domain	SE
PLA2G4B:41844847-41845070	0.152	domain	SE
PLAAT2:63558391-63558660	0.18	domain	SE
PLAAT4:63539515-63539624	-0.156	domain	SE
PLCB4:9421296-9421461	-0.47	domain	SE
PLCB4:9421306-9421461	-0.556	domain	SE
PLCD1:38008457-38008636	0.143	domain	SE
PLCE1:94316546-94316756	-0.436	domain	SE
PLEKHB2:131130720-131130760	0.102	domain	SE
PLEKHB2:131132901-131132991	0.129	domain	SE
PLEKHB2:131132901-131133015	0.151	domain	SE
PLEKHH2:43740815-43741043	-0.319	domain	SE
PLEKHH2:43740945-43741043	-0.135	domain	SE
PLEKHH2:43740945-43741126	-0.219	domain	SE
PLEKHM1:45475887-45476073	0.32	domain	SE
PLEKHO2:64859893-64859998	-0.118	domain	SE
PLPP5:38268370-38268407	-0.443	domain	SE
PLPP5:38268370-38268461	-0.155	domain	SE
PLXNB3:153766872-153767913	-0.142	domain	SE
PML:74032571-74032715	-0.201	domain	SE
PML:74033155-74033422	-0.164	domain	SE
PNCK:153671879-153672018	-0.136	domain	SE
PNPT1:55686369-55686444	-0.148	domain	SE
POGLUT1:119478333-119478474	0.178	domain	SE
POGLUT1:119478333-119478474	0.601	domain	SE
POGLUT3:108481179-108481376	0.113	domain	SE
POLD2:44117132-44117247	-0.203	domain	SE
POLI:54280666-54280903	-0.741	domain	SE
POLI:54283742-54283815	0.108	domain	SE
POLL:101585861-101586156	-0.261	domain	SE
POLL:101587245-101587382	-0.225	domain	SE
POLL:101587245-101587406	-0.2	domain	SE
POLQ:121541348-121541479	0.145	domain	SE
POLR2D:127852924-127853105	0.101	domain	SE
POLR2J3:102568009-102568184	0.127	domain	SE
POLR3C:145838055-145838206	0.134	domain	SE
POLR3C:145838055-145838206	-0.147	domain	SE
POLR3C:145839889-145839991	-0.414	domain	SE
POMT1:131506113-131506220	0.172	domain	SE
POMT2:77279536-77279586	0.16	domain	SE
POMT2:77279536-77279622	0.19	domain	SE
POMT2:77279536-77279683	0.194	domain	SE
PPARGC1A:23801729-23801881	0.104	domain	SE
PPCDC:75044385-75044514	-0.16	domain	SE
PPFIA1:70362287-70362488	0.132	domain	SE
PPIL6:109427093-109427156	0.393	domain	SE
PPM1D:60624470-60624689	0.108	domain	SE
PPOX:161168412-161168576	0.335	domain	SE
PPOX:161168431-161168576	0.335	domain	SE
PPP4R3A:91466260-91466416	0.104	domain	SE
PPP4R3A:91466260-91466416	-0.134	domain	SE
PRDM15:41823317-41823449	-0.119	domain	SE
PRDM5:120816831-120816924	-0.147	domain	SE
PRDM5:120907473-120907557	-0.13	domain	SE
PRDM6:123155883-123156011	0.383	domain	SE
PRDX1:45514872-45514995	0.383	domain	SE
PREX1:48747808-48747880	-0.165	domain	SE
PRKAA2:56691393-56691487	-0.408	domain	SE
PRKAG1:49005742-49005881	0.166	domain	SE
PRKCE:45840379-45840551	0.276	domain	SE
