SpliceID	dPSI	Uniprot
CKLF:66563122-66563217_66558189-66558348_66566082-66566243	0.844260869565217	Other
CKLF-CMTM1:66563122-66563217_66552648-66552793_66577103-66577202	0.948119402985075	Other
CKLF-CMTM1:66563122-66563217_66558189-66558348_66577103-66577202	0.869068965517241	Other
CMTM3:66609435-66609530_66608308-66608464_66609882-66610003	0.969808823529412	Other
WDR90:666905-666989_666454-666792_667431-667829	0.937323076923077	Other
DYNC1LI2:66749197-66749313_66736074-66736244_66751272-66751303	0.995826086956522	Other
DYNC1LI2:66749197-66749313_66742437-66742668_66751272-66751303	0.995970588235294	Other
NAE1:66810374-66810413_66808988-66809075_66810696-66810772	0.990375	Other
NAE1:66823227-66823306_66821445-66821559_66830846-66830959	0.993074626865671	Other
RHOT2:668488-668569_668131-668411_668655-668699	0.978691176470588	Other
RHOT2:668488-668569_668131-668411_668658-668699	0.9991	Other
SGIP1:66690190-66690316_66689147-66689275_66694438-66694504	0.976547169811321	Other
SGIP1:66690190-66690316_66689147-66689275_66719293-66719405	0.945285714285714	Other
CBFB:67066682-67066798_67029726-67029813_67082212-67082234	0.980315789473684	Other
CBFB:67066682-67066798_67029726-67029813_67098709-67098811	0.88675	Other
CBFB:67066682-67066798_67036638-67036755_67082212-67082234	0.967793650793651	Other
RHOT2:670675-670773_670455-670557_670888-671000	0.97112	Other
RHOT2:670675-670773_670455-670557_670891-670940	0.95010294117647	Other
RHOT2:670696-670773_670454-670557_670891-671000	0.8694375	Other
CBFB:67082213-67082308_67029726-67029813_67098709-67101040	0.961789473684211	Other
CBFB:67082213-67082308_67066681-67066798_67098709-67101040	0.98390243902439	Other
CBFB:67082213-67082339_67029726-67029813_67098709-67098811	0.983105263157895	Other
CBFB:67082213-67082339_67066681-67066798_67098709-67098811	0.986390243902439	Other
FBXL8:67162848-67163852_67161734-67161937_67164018-67164174	0.965962264150943	Other
ENSG00000265690:67164441-67164934_67164018-67164144_67165521-67165630	0.985576923076923	Other
HSF4:67165522-67165630_67164742-67164934_67165718-67165846	0.999744680851064	Other
HSF4:67167461-67167599_67167119-67167222_67167823-67167947	0.875609756097561	Other
HSF4:67167475-67167599_67167119-67167222_67167823-67167917	0.934672727272727	Other
HSF4:67167475-67167599_67167302-67167402_67167823-67167917	0.954547619047619	Other
HSF4:67167720-67167947_67167474-67167599_67168830-67168936	0.997466666666667	Other
HSF4:67167824-67167947_67167119-67167599_67168830-67168883	0.997688524590164	Other
NOL3:67174162-67174340_67173950-67174046_67174620-67174944	0.992847457627119	Other
NOL3:67174162-67174454_67174001-67174046_67174620-67174944	0.992706896551724	Other
NOL3:67174162-67174464_67173861-67174046_67174620-67174741	0.995433333333333	Other
EXOC3L1:67189631-67189683_67189019-67189180_67189970-67190136	0.822333333333333	Other
E2F4:67193422-67193515_67192760-67192870_67194397-67194459	0.9652	Other
E2F4:67194398-67194459_67192760-67192870_67194685-67194819	0.964071428571429	Other
E2F4:67194398-67194459_67193421-67193515_67194685-67194819	0.9745	Other
SLC9A5:67252542-67252844_67248976-67249201_67255020-67255184	0.999547619047619	Other
SGIP1:66733748-66733880_66729263-66729419_66739334-66739537	0.99509375	Other
RIPOR1:67538424-67538550_67528816-67528914_67538989-67539068	0.995055555555556	Other
CTCF:67610824-67611613_67570772-67571264_67616744-67616878	0.991714285714286	Other
ACD:67658555-67658641_67657985-67658028_67658719-67658816	0.967058823529412	Other
ACD:67658555-67658641_67657985-67658362_67658719-67658816	0.8774	Other
ACD:67658720-67658816_67657985-67658362_67658927-67659079	0.959866666666667	Other
ACD:67659229-67659263_67658927-67659079_67659536-67659613	0.871571428571429	Other
ENKD1:67663657-67663820_67663419-67663556_67663936-67664062	0.997462686567164	Other
ENKD1:67663657-67663820_67663419-67663556_67666070-67666265	0.821289473684211	Other
C16orf86:67667227-67667525_67666836-67667072_67667877-67668098	0.631815789473684	Other
C16orf86:67667296-67667525_67666813-67667072_67667877-67668098	0.7775625	Other
RHBDL1:677459-677559_677275-677388_677638-677699	0.813	Other
TSNAXIP1:67824583-67824779_67814301-67814401_67825136-67825267	0.951673076923077	Other
TSNAXIP1:67824583-67824779_67821098-67821225_67825136-67825267	0.925843137254902	Other
TSNAXIP1:67827473-67827579_67827248-67827375_67827752-67828014	0.759814814814815	Other
CENPT:67829765-67830548_67829422-67829516_67831215-67831358	0.9836	Other
CENPT:67829922-67830548_67829422-67829516_67831215-67831358	0.9543	Other
CENPT:67830390-67830548_67829764-67830088_67831215-67831358	0.9751875	Other
CENPT:67831576-67831612_67829764-67831358_67831753-67831840	0.975285714285714	Other
CENPT:67831754-67831840_67831575-67831612_67832011-67832108	0.942266666666667	Other
CENPT:67831754-67831890_67831575-67831612_67832011-67832108	0.967666666666667	Other
CENPT:67831841-67831890_67831215-67831358_67832011-67832108	0.994227272727273	Other
CENPT:67832228-67832315_67832011-67832108_67832454-67832545	0.973779411764706	Other
CENPT:67832228-67832350_67832011-67832108_67832454-67832545	0.952073529411765	Other
CENPT:67832228-67832354_67832011-67832108_67832454-67832545	0.952911764705882	Other
EDC4:67881497-67881533_67881264-67881417_67881667-67881845	0.9895	Other
EDC4:67882679-67882865_67882428-67882594_67883567-67883731	0.98716	Other
LCAT:67942363-67942587_67939749-67940478_67942670-67942766	0.972722222222222	Other
SLC12A4:67961575-67961706_67957897-67958044_67968438-67968584	0.979857142857143	Other
DPEP2:67992510-67992636_67992063-67992193_67992949-67993257	0.945	Other
DUS2:68049505-68049550_68037912-68038149_68053563-68053612	0.959727272727273	Other
DUS2:68056364-68056424_68053563-68053655_68061065-68061113	0.991	Other
DUS2:68056364-68056424_68054573-68054617_68061065-68061113	0.9508	Other
DUS2:68066566-68066636_68066316-68066382_68070133-68070204	0.9554	Other
NFATC3:68121987-68123121_68084750-68085180_68157868-68158068	0.911454545454545	Other
NFATC3:68121987-68123121_68085343-68085784_68126447-68126610	0.9655	Other
NFATC3:68126448-68126610_68085445-68085784_68157868-68158068	0.919514705882353	Other
NFATC3:68126448-68126610_68121986-68123121_68157868-68158068	0.988954545454545	Other
NFATC3:68183240-68183366_68181474-68181530_68190767-68191775	0.98135	Other
NFATC3:68214329-68214432_68190767-68191775_68217710-68218090	0.7518	Other
PLA2G15:68249290-68249446_68245340-68245553_68254918-68255037	0.998292307692308	Other
SLC7A6:68274691-68275249_68266590-68266721_68287745-68287871	0.942142857142857	Other
SLC7A6:68287746-68287871_68274690-68275249_68291208-68291332	0.976935483870968	Other
PRMT7:68324143-68324832_68321425-68321462_68329065-68329174	0.982426470588235	Other
PRMT7:68324683-68324832_68315896-68316074_68329065-68329174	0.951666666666667	Other
PRMT7:68324683-68324832_68315896-68316074_68337458-68337525	0.845121212121212	Other
PRMT7:68324683-68324832_68321425-68321462_68329065-68329174	0.991529411764706	Other
SMPD3:68363496-68363559_68360537-68361759_68363776-68363866	0.971125	Other
ZFP90:68539758-68539825_68533697-68533855_68557997-68558101	0.746102941176471	Other
DNAI4:66862147-66862302_66847483-66847678_66871369-66871509	0.87485	Other
CDH3:68645636-68645750_68644992-68645424_68676384-68676470	0.937690476190476	Other
CDH3:68676385-68676470_68645635-68645750_68678133-68678277	0.991195652173913	Other
DNAI4:66874781-66874937_66870804-66871509_66891153-66891266	0.741384615384615	Other
CDH1:68810197-68810341_68808692-68808848_68811683-68811859	0.986340909090909	Other
UTP4:69154393-69154457_69153583-69153680_69155870-69155993	0.969967741935484	Other
SNTB2:69260050-69260127_69245601-69245815_69270142-69270200	0.964462686567164	Other
SNTB2:69260050-69260260_69245601-69245815_69270142-69270285	0.986470588235294	Other
NIP7:69341180-69341320_69340193-69340332_69341532-69343091	0.9545	Other
TERF2:69366807-69367199_69361403-69361489_69368375-69368482	0.991333333333333	Other
CYB5B:69447150-69447278_69424617-69424857_69459092-69459121	0.999705882352941	Other
CYB5B:69448115-69448144_69447149-69447278_69459092-69459121	0.999044117647059	Other
CYB5B:69448115-69448144_69447149-69447278_69462429-69464999	0.999469696969697	Other
MIER1:66946150-66946295_66940027-66940052_66958058-66958220	0.984823529411765	Other
MIER1:66963088-66963160_66959678-66959743_66970807-66970959	0.975785714285714	Other
NFAT5:69647028-69647167_69626402-69626528_69653235-69653428	0.968105263157895	Other
NFAT5:69647028-69647586_69626402-69626528_69653235-69653428	0.987315789473684	Other
NFAT5:69653236-69653428_69647027-69647586_69655608-69655799	0.9908	Other
NFAT5:69684887-69684970_69676894-69677335_69690939-69690976	0.979217391304348	Other
NFAT5:69684890-69684970_69677202-69677335_69690939-69691088	0.974478260869565	Other
NQO1:69713028-69713129_69709400-69711281_69714963-69715077	0.956292307692308	Other
NQO1:69713028-69713129_69709400-69711281_69718122-69718253	0.988775862068965	Other
NQO1:69714964-69715077_69709400-69711281_69718122-69718253	0.986241379310345	Other
NQO1:69714964-69715077_69713027-69713129_69718122-69718253	0.862507692307692	Other
MIER1:66972897-66972991_66971654-66971736_66976594-66976722	0.982764705882353	Other
WWP2:69798682-69798829_69786995-69787080_69799173-69799276	0.983625	Other
PDPR:70120461-70120719_70114343-70114440_70127259-70127393	0.983205882352941	Other
PDPR:70153391-70153573_70148463-70148553_70156474-70156614	0.901382352941176	Other
AARS1:70258033-70258217_70255719-70255836_70258979-70259186	0.982220588235294	Other
AARS1:70258033-70258244_70255727-70255836_70258979-70259186	0.963647058823529	Other
AARS1:70258980-70259186_70255727-70258217_70261043-70261150	0.994111111111111	Other
DDX19B:70312609-70312657_70299185-70299354_70314901-70314955	0.832529411764706	Other
DDX19B:70314902-70314955_70299177-70299354_70315968-70316104	0.670265625	Other
DDX19B:70315969-70316104_70299141-70299354_70324584-70324687	0.973637931034483	Other
DDX19A-DT:70317256-70317373_70315639-70316142_70333819-70333960	0.921363636363636	Other
DDX19B:70317496-70317588_70315968-70316104_70319600-70319683	0.959	Other
DDX19B:70317496-70317588_70315968-70316104_70324584-70324687	0.894838235294117	Other
DDX19B:70329292-70329469_70325573-70325688_70329830-70330066	0.971333333333333	Other
DDX19A-DT:70341940-70342099_70333782-70333960_70346198-70346747	0.75132	Other
DDX19A:70350557-70350605_70346860-70347048_70355484-70355535	0.998073529411765	Other
DDX19A:70356112-70356247_70355484-70355535_70356845-70356906	0.9785	Other
DDX19A:70356112-70356247_70355484-70355535_70361417-70361498	0.995441176470588	Other
DDX19A:70356129-70356247_70355484-70355535_70361417-70361510	0.989161764705882	Other
DDX19A:70361418-70361510_70356111-70356247_70364542-70364643	0.995647058823529	Other
DDX19A:70361418-70361636_70356111-70356247_70364542-70364645	0.98810294117647	Other
DDX19A:70364543-70364645_70356111-70356247_70365016-70365131	0.999720588235294	Other
ENSG00000260537:70364543-70364645_70361417-70361510_70365016-70365131	0.976965517241379	Other
ENSG00000260537:70365017-70365131_70361417-70361510_70366084-70366262	0.960235294117647	Other
ENSG00000260537:70366085-70366262_70361417-70361510_70366623-70366861	0.956444444444445	Other
ST3GAL2:70388367-70388546_70383189-70383235_70394981-70395175	0.982741935483871	Other
FCSK:70466882-70467966_70466131-70466257_70468848-70468974	0.954555555555556	Other
COG4:70481359-70481487_70480567-70481144_70481763-70481865	0.983125	Other
COG4:70482092-70482175_70481763-70481865_70482728-70482821	0.996573529411765	Other
COG4:70514335-70514509_70512238-70512432_70517625-70517740	0.985952380952381	Other
COG4:70517626-70517740_70514334-70514509_70519648-70519731	0.998720588235294	Other
COG4:70519649-70519731_70517625-70517740_70523372-70523531	0.986029411764706	Other
COG4:70519677-70519731_70517625-70517740_70523372-70523518	0.954846153846154	Other
SF3B3:70541669-70541834_70538322-70538460_70544437-70544533	0.98775	Other
SF3B3:70541669-70541834_70539103-70539207_70544437-70544533	0.9922	Other
IL34:70654538-70654671_70646547-70646975_70656601-70656679	0.96904347826087	Other
MTSS2:70674306-70674528_70665465-70665540_70676880-70676978	0.993743589743589	Other
HYDIN:71162531-71162730_71152658-71152783_71175606-71175638	0.970274509803922	Other
CALB2:71374745-71374834_71372152-71372229_71377666-71377747	0.989418604651162	Other
CALB2:71385577-71385648_71384782-71384836_71389748-71390433	0.951666666666667	Other
PHLPP2:71714512-71714801_71702597-71702731_71723768-71723812	0.92230612244898	Other
AP1G1:71773221-71773362_71771139-71771252_71774467-71774592	0.992125	Other
AP1G1:71789279-71789480_71774536-71774592_71808014-71808150	0.9824	Other
AP1G1:71789279-71789482_71774331-71774592_71808014-71808150	0.9849	Other
AP1G1:71789279-71789482_71774331-71774592_71808762-71808832	0.989617647058823	Other
IST1:71915602-71915728_71895493-71895589_71916461-71916642	0.984342105263158	Other
IST1:71915626-71915728_71895507-71895589_71916461-71916493	0.992657894736842	Other
IST1:71915626-71915728_71895507-71895589_71922473-71922680	0.988777777777778	Other
IST1:71920739-71920822_71895547-71895589_71921342-71921400	0.997838235294118	Other
IST1:71920739-71920822_71917046-71917134_71921342-71921400	0.995875	Other
IST1:71921343-71921453_71895492-71895589_71922473-71922540	0.992111111111111	Other
IST1:71923288-71923380_71922473-71922680_71924768-71924817	0.947176470588236	Other
IST1:71923288-71923380_71922473-71922680_71927613-71927890	0.969155555555555	Other
IST1:71923288-71923384_71922473-71922680_71927613-71928974	0.964553191489361	Other
IST1:71924769-71924817_71922473-71922680_71927613-71927890	0.966574468085106	Other
IST1:71924769-71924817_71923287-71923380_71927613-71927890	0.979015873015873	Other
IST1:71924773-71924817_71922473-71922680_71927613-71929010	0.967764705882353	Other
IST1:71924773-71924817_71923287-71923380_71927613-71929010	0.945920634920635	Other
DHODH:72021124-72021311_72017023-72017106_72022361-72022475	0.91645	Other
DHODH:72022362-72022475_72017023-72017106_72023164-72023318	0.93585	Other
DHODH:72022362-72022475_72021123-72021311_72023164-72023318	0.9525	Other
ZFHX3:72793255-72798714_72782884-72788848_72800026-72800129	0.981764705882353	Other
HAGHL:727965-728029_727105-727614_728115-728233	0.956224137931034	Other
HAGHL:728116-728233_727738-728029_728315-728399	0.96784	Other
HAGHL:728316-728424_728115-728233_728503-728604	0.963272727272727	Other
HAGHL:728316-728604_728115-728233_728793-729715	0.996118644067797	Other
HAGHL:728504-728604_728115-728233_728793-728895	0.971272727272727	Other
HAGHL:728794-728895_728351-728604_733468-733847	0.944285714285714	Other
ZFHX3:72957427-72960194_72950468-72950965_73047751-73048128	0.947	Other
ZFHX3:72957427-72960194_72950468-72950965_73058529-73059012	0.90189552238806	Other
SERBP1:67420009-67420186_67415165-67415339_67424199-67424277	0.9935	Other
SERBP1:67424888-67424959_67424199-67424277_67425082-67425223	0.994228571428571	Other
SERBP1:67424888-67424977_67424199-67424277_67425082-67425120	0.994028571428571	Other
GLG1:74503531-74503746_74496440-74496644_74508838-74508925	0.992090909090909	Other
RFWD3:74660932-74661451_74651919-74652122_74664623-74664745	0.998446153846154	Other
WDR59:74889703-74889815_74888168-74888319_74892483-74892565	0.970952380952381	Other
WDR59:74942738-74942826_74923925-74924003_74948518-74948556	0.959866666666667	Other
WDR59:74942738-74942826_74938149-74938266_74948518-74948556	0.968897058823529	Other
ZFP1:75166770-75166896_75148533-75148643_75169252-75169402	0.913777777777778	Other
ZFP1:75166770-75166896_75152908-75152966_75169252-75169402	0.957117647058824	Other
ZFP1:75166770-75166913_75152908-75152966_75169252-75169326	0.912492307692308	Other
BCAR1:75236828-75236998_75234888-75235986_75237182-75237344	0.906164179104478	Other
BCAR1:75236882-75236998_75234888-75235986_75237182-75237344	0.962720588235294	Other
BCAR1:75237183-75237344_75235667-75235986_75242469-75242702	0.883730158730159	Other
BCAR1:75237183-75237344_75235667-75235986_75242913-75243090	0.904714285714286	Other
BCAR1:75242470-75243090_75234888-75235986_75265824-75266007	0.967375	Other
BCAR1:75242470-75243090_75237182-75237344_75265824-75266007	0.974222222222222	Other
CFDP1:75391380-75391508_75372290-75372568_75395089-75395136	0.804365853658537	Other
CFDP1:75395090-75395209_75305023-75305182_75411824-75411952	0.9785	Other
CFDP1:75411825-75411952_75394681-75395209_75412534-75412754	0.98690243902439	Other
CFDP1:75414578-75414695_75412534-75412754_75433288-75433461	0.935632352941176	Other
ENSG00000261717:75414578-75414695_75412683-75412754_75464467-75464552	0.999882352941176	Other
CHST6:75478533-75479844_75473360-75473467_75481816-75481891	0.888586206896552	Other
GABARAPL2:75568037-75568209_75566851-75566907_75577278-75577530	0.985911764705882	Other
ADAT1:75608843-75608988_75608223-75608323_75612242-75612861	0.981444444444444	Other
ADAT1:75618586-75618640_75617141-75617272_75620265-75620334	0.922455882352941	Other
ADAT1:75618586-75618698_75617141-75617272_75620265-75620334	0.794686567164179	Other
KARS1:75634173-75634292_75631692-75631855_75635679-75635805	0.9902	Other
RBFOX1:7579777-7579920_7518146-7518389_7587246-7587300	0.998392156862745	Other
RBFOX1:7579780-7579920_7518146-7518389_7587246-7587300	0.996487804878049	Other
RBFOX1:7587247-7587300_7579776-7579920_7595548-7595641	0.990555555555556	Other
RBFOX1:7595549-7595641_7587246-7587300_7597370-7597431	0.997914893617021	Other
GADD45A:67686025-67686126_67685200-67685538_67686349-67686587	0.981161764705882	Other
GADD45A:67686025-67686126_67685200-67685538_67687660-67687986	0.997791044776119	Other
GADD45A:67686350-67686587_67685200-67685538_67687660-67687986	0.99865671641791	Other
MON1B:77193437-77193777_77191475-77191633_77194334-77194555	0.900655737704918	Other
MON1B:77193451-77193777_77191475-77191633_77194334-77194360	0.962147058823529	Other
NUDT7:77735828-77735986_77725430-77725584_77736649-77736743	0.821722222222222	Other
WWOX:78108423-78108487_78099399-78099885_78109777-78109835	0.969132352941176	Other
WWOX:78108423-78108487_78099785-78099999_78109777-78109835	0.975545454545454	Other
WWOX:78114976-78115154_78109777-78109835_78164182-78164289	0.992926470588235	Other
WWOX:78424870-78425055_78386859-78386948_78432487-78432603	0.977818181818182	Other
CHTF18:791851-791948_791160-791370_792223-792347	0.92896875	Other
CMC2:80981806-80981877_80966447-80976179_80997313-80997372	0.852147058823529	Other
CMC2:80981806-80981877_80966447-80976179_81006733-81006873	0.742545454545454	Other
CMC2:80981806-80981877_80980769-80980879_80997313-80997372	0.891235294117647	Other
CMC2:80981806-80981877_80980769-80980879_81006733-81006873	0.81069387755102	Other
CMC2:80997314-80997429_80976049-80976179_81006733-81006854	0.847654545454546	Other
CMC2:80997314-80997429_80980769-80980879_81006733-81006854	0.895306122448979	Other
CMC2:80997314-80997429_80981805-80981877_81001247-81001334	0.982272727272727	Other
CMC2:80997314-80997429_80981805-80981877_81006733-81006854	0.954338235294118	Other
ENSG00000286221:80997314-80997429_80829791-80830757_81006733-81006880	0.993983870967742	Other
ENSG00000286221:80997314-80997429_80840118-80840222_81006733-81006880	0.987666666666667	Other
ATMIN:81042281-81042480_81040524-81041481_81043160-81047346	0.992897058823529	Other
WLS:68153517-68153653_68150187-68150356_68155098-68155184	0.994548387096774	Other
WLS:68193955-68194221_68159122-68159247_68232193-68232545	0.972882352941176	Other
WLS:68193955-68194227_68159122-68159247_68231587-68231687	0.999588235294118	Other
WLS:68193955-68194227_68159122-68159247_68232193-68232523	0.985897058823529	Other
MPHOSPH6:82149309-82149403_82148161-82148863_82151423-82151514	0.9801875	Other
MPHOSPH6:82149309-82149403_82148161-82148863_82164081-82164194	0.925444444444445	Other
CDH13:83032010-83032218_82858361-82858473_83125384-83125501	0.983694915254237	Other
CDH13:83125385-83125501_83032009-83032218_83217344-83217497	0.999603448275862	Other
ENSG00000288849:83912150-83912367_83908125-83908282_83914955-83916173	0.948857142857143	Other
ENSG00000288849:83912218-83912367_83908125-83908282_83914955-83916150	0.978714285714286	Other
NECAB2:83980839-83980864_83978443-83978552_83981029-83981127	0.7423	Other
MBTPS1:84084983-84085134_84081746-84081908_84087357-84087460	0.976029411764705	Other
MBTPS1:84093188-84093297_84091731-84091848_84093710-84093821	0.988217391304348	Other
TAF1C:84183072-84183149_84182201-84182440_84183243-84183333	0.849985074626866	Other
TAF1C:84183076-84183149_84182201-84182440_84183243-84183328	0.927205882352941	Other
RPE65:68439561-68439642_68439190-68439323_68440852-68441000	0.784044444444445	Other
ATP2C2:84459270-84459386_84459119-84459188_84460653-84460801	0.993909090909091	Other
COTL1:84590105-84590262_84565595-84566955_84617500-84617583	0.996875	Other
USP10:84704740-84704860_84699994-84700111_84716194-84716518	0.774416666666667	Other
USP10:84733435-84733503_84699994-84700111_84744632-84745673	0.953863636363636	Other
USP10:84733435-84733503_84699994-84700111_84758715-84758807	0.956666666666667	Other
USP10:84740309-84740369_84733137-84733503_84744632-84744780	0.971764705882353	Other
USP10:84740309-84740369_84733137-84733503_84758715-84758807	0.913264705882353	Other
USP10:84744633-84745673_84733434-84733503_84758715-84758807	0.935544117647059	Other
USP10:84744633-84745673_84740308-84740369_84758715-84758807	0.995117647058823	Other
DEPDC1:68494430-68494695_68489451-68489608_68496951-68497082	0.919318181818182	Other
KIAA0513:85078415-85078455_85077424-85077632_85078924-85079003	0.977923076923077	Other
GSE1:85633914-85634132_85357462-85357643_85648551-85648751	0.85352	Other
GSE1:85633914-85634132_85555966-85556363_85648551-85648751	0.834923076923077	Other
GSE1:85633914-85634132_85611408-85611531_85648551-85648751	0.993357142857143	Other
GSE1:85633914-85634132_85613321-85613398_85648551-85648751	0.963639344262295	Other
GSE1:85655726-85655917_85654793-85654991_85656342-85656665	0.993333333333333	Other
COX4I1:85801184-85801278_85799695-85799752_85804936-85805104	0.999088235294118	Other
COX4I1:85801205-85801278_85799611-85799752_85804936-85804992	0.999558823529412	Other
MTHFSD:86546559-86546649_86542100-86542213_86548463-86548577	0.945514285714286	Other
MTHFSD:86554645-86554748_86552032-86552146_86555168-86555203	0.948046875	Other
MTHFSD:86554645-86554751_86551972-86552146_86555168-86555178	0.95175	Other
CAMTA1:6871757-6871840_6825091-6825210_6886239-6886346	0.998838235294118	Other
CAMTA1:6871757-6871840_6825091-6825210_6887653-6887787	0.957088235294118	Other
ABAT:8735699-8735809_8674616-8674711_8746000-8746025	0.932770491803279	Other
ABAT:8735699-8735809_8712968-8713865_8746000-8746025	0.981166666666666	Other
ABAT:8735699-8735809_8720715-8720934_8746000-8746025	0.985333333333333	Other
ABAT:8746001-8746098_8735698-8735809_8748107-8748135	0.997544117647059	Other
ABAT:8750422-8750539_8748107-8748137_8757756-8757806	0.997416666666667	Other
ABAT:8764738-8764830_8764068-8764149_8766207-8766270	0.996571428571429	Other
KLHDC4:87709265-87709667_87708349-87708466_87711234-87711443	0.999044117647059	Other
KLHDC4:87748673-87748809_87730551-87730644_87755193-87755254	0.993117647058824	Other
KLHDC4:87748673-87748809_87730551-87730644_87765791-87765951	0.933545454545455	Other
BANP:87984060-87984259_87981035-87981127_88004294-88004301	0.9505	Other
BANP:88004295-88004411_87984059-87984259_88006089-88006265	0.690985074626866	Other
BANP:88006090-88006265_87984059-87984259_88018427-88018455	0.917456521739131	Other
BANP:88018428-88018667_88006089-88006265_88033108-88033219	0.943	Other
BANP:88027483-88027650_88018427-88018667_88033108-88033219	0.968652173913043	Other
PMM2:8811079-8811178_8801798-8801910_8811637-8811667	0.915014705882353	Other
PMM2:8811079-8811178_8806315-8806407_8811637-8811667	0.782985294117647	Other
ZC3H18:88598178-88598326_88586599-88586684_88598619-88598712	0.981941176470588	Other
ZC3H18:88623958-88624062_88623218-88623344_88624601-88624745	0.97446511627907	Other
ZC3H18:88625202-88625267_88624601-88624745_88627621-88627782	0.980068965517241	Other
ZC3H18:88625202-88625267_88624601-88624745_88628757-88628854	0.912354838709677	Other
GALNS:88837622-88837765_88836200-88836267_88840991-88841094	0.962911764705882	Other
GALNS:88842706-88842829_88841896-88841971_88856450-88856575	0.941642857142857	Other
GALNS:88842706-88842829_88841896-88841971_88856757-88856947	0.709459016393443	Other
CBFA2T3:88880720-88880788_88879269-88879460_88881290-88881489	0.9031	Other
CBFA2T3:88898078-88898152_88892243-88892485_88901503-88901656	0.557	Other
USP7:8898531-8898639_8898359-8898437_8899120-8899188	0.985125	Other
USP7:8899604-8899757_8899120-8899188_8900529-8900630	0.9908	Other
USP7:8900530-8900630_8899306-8899757_8901141-8901185	0.999838235294118	Other
USP7:8900990-8901057_8900529-8900630_8901141-8901219	0.999735294117647	Other
ACSF3:89100662-89101347_89093854-89093992_89102603-89102648	0.971409090909091	Other
ACSF3:89100662-89101347_89093882-89093996_89102603-89102648	0.905939393939394	Other
ACSF3:89114339-89114487_89112091-89112246_89120800-89120913	0.786426470588235	Other
ZNF778:89223157-89223283_89222091-89222183_89224718-89224802	0.730029411764706	Other
ZNF778:89223157-89223283_89222091-89222183_89225554-89225631	0.9018	Other
ANKRD11:89279072-89285649_89275092-89275191_89286038-89286186	0.958567567567568	Other
USP7:8930293-8930397_8923214-8923413_8963206-8963422	0.989857142857143	Other
ANKRD11:89316933-89317075_89305205-89305344_89418283-89418312	0.973367647058823	Other
ANKRD11:89316933-89317078_89305099-89305344_89418283-89418305	0.976691176470588	Other
SPG7:89524006-89524247_89512947-89513037_89529134-89529524	0.996469696969697	Other
SPG7:89524006-89524247_89512947-89513037_89530682-89530780	0.986606060606061	Other
SPG7:89526329-89526468_89522198-89524247_89529134-89529524	0.998264705882353	Other
SPG7:89526329-89526468_89522198-89524247_89530682-89530808	0.99875	Other
SPG7:89531904-89532066_89529476-89530808_89532462-89532522	0.999470588235294	Other
SPG7:89531925-89532066_89530682-89530808_89532462-89532636	0.99880303030303	Other
SPG7:89546658-89546760_89542982-89544772_89550493-89550609	0.996761194029851	Other
RPL13:89562335-89562391_89561226-89561751_89562883-89563032	0.999833333333333	Other
CDK10:89689252-89689306_89686691-89686759_89690552-89690624	0.505630434782609	Other
CDK10:89689252-89689324_89686669-89686759_89690552-89690557	0.809983870967742	Other
CDK10:89689252-89689324_89686688-89686797_89690552-89690557	0.486264705882353	Other
CDK10:89689252-89689324_89686950-89687334_89690552-89690557	0.87658064516129	Other
CDK10:89689252-89689324_89687448-89687548_89690552-89690557	0.93825	Other
CDK10:89689252-89689324_89687588-89687815_89690552-89690557	0.841796875	Other
CDK10:89694931-89695070_89694664-89694788_89695292-89695345	0.988533333333333	Other
SPIRE2:89868189-89868216_89863793-89863861_89869566-89869682	0.978965517241379	Other
TCF25:89893728-89893858_89892192-89892275_89895037-89895137	0.979764705882353	Other
TCF25:89893728-89893858_89892192-89892275_89895082-89895137	0.985055555555555	Other
TCF25:89895990-89896083_89894955-89895137_89898556-89898649	0.9928	Other
TCF25:89904118-89905096_89900634-89900794_89906193-89906284	0.990153846153846	Other
TCF25:89904938-89905096_89904117-89904205_89906193-89906284	0.992764705882353	Other
DEF8:89959014-89959155_89957252-89957660_89960930-89960959	0.987714285714286	Other
GAS8:90027636-90027722_90019642-90019768_90031189-90031406	0.869523809523809	Other
GAS8:90027636-90027722_90019642-90019768_90031298-90031496	0.892947368421052	Other
GAS8:90027636-90027722_90022599-90022724_90031175-90031189	0.796875	Other
GAS8:90027636-90027722_90022599-90022724_90031189-90031406	0.818133333333333	Other
GAS8:90027636-90027722_90022599-90022724_90031298-90031496	0.987125	Other
GAS8:90035633-90035687_90032717-90032924_90036380-90036586	0.771074626865672	Other
SRSF11:70221612-70221839_70205697-70205780_70228421-70228555	0.977975609756097	Other
SRSF11:70221615-70221839_70205681-70205780_70228421-70228555	0.980585365853659	Other
CTH:70417937-70418032_70415955-70416037_70421565-70421675	0.981846153846154	Other
ABR:1058745-1058867_1057969-1058045_1067076-1067242	0.993603773584905	Other
ABR:1083520-1083627_1079329-1079390_1091664-1091850	0.985072727272727	Other
DNAH9:11632587-11632703_11629416-11629584_11636633-11636784	0.843222222222222	Other
DNAH9:11647072-11647198_11640269-11640384_11651068-11651324	0.79175	Other
DNAH9:11693868-11693998_11680722-11680889_11694320-11694447	0.881888888888889	Other
DNAH9:11797597-11797793_11793502-11793664_11807731-11807894	0.8902	Other
DNAH9:11869134-11869253_11854002-11854428_11874948-11875184	0.944384615384615	Other
