SpliceID	Differential_freq	splicing_case	mean_dPSI	Uniprot	gene	Baseline_preference	Exon Coordinates	Average_TPM
GRK4:3009648-3009711_3007735-3007828_3013687-3013828	18	SE	0.219653846153846	Domains	GRK4	Inclusion	3009648-3009711	5.8560652591170825
GRK4:3013688-3013828_3007735-3007828_3019640-3019831	3	SE	0.335448275862069	Domains	GRK4	Inclusion	3013688-3013828	5.8560652591170825
GRK4:3013688-3013828_3007735-3007828_3022413-3022451	3	SE	0.300397727272727	Domains	GRK4	Inclusion	3013688-3013828	5.8560652591170825
GRK4:3019641-3019831_3013687-3013828_3022413-3022451	15	SE	0.202494208494209	Domains	GRK4	Inclusion	3019641-3019831	5.8560652591170825
GRK4:3027912-3028001_3022411-3022451_3029200-3029409	3	SE	0.214438356164384	Domains	GRK4	Inclusion	3027912-3028001	5.8560652591170825
GRK4:3027912-3028001_3022411-3022451_3040571-3040727	3	SE	0.20559649122807	Domains	GRK4	Inclusion	3027912-3028001	5.8560652591170825
GRK4:3029201-3029409_3022411-3022451_3035385-3035523	3	SE	0.247372093023256	Domains	GRK4	Inclusion	3029201-3029409	5.8560652591170825
GRK4:3029201-3029409_3022411-3022451_3040571-3040747	5	SE	0.373954545454546	Domains	GRK4	Inclusion	3029201-3029409	5.8560652591170825
GRK4:3029201-3029409_3022411-3022451_3040571-3040747	5	SE	0.370045454545454	Domains	GRK4	Skipping	3029201-3029409	5.8560652591170825
GRK4:3029201-3029409_3027910-3028001_3040571-3040747	2	SE	0.387101265822785	Domains	GRK4	Inclusion	3029201-3029409	5.8560652591170825
GRK4:3035386-3035523_3029200-3029409_3037373-3037511	16	SE	0.301151919866444	Domains	GRK4	Inclusion	3035386-3035523	5.8560652591170825
GRK4:3035386-3035523_3029200-3029409_3040571-3040727	5	SE	0.390210714285714	Domains	GRK4	Inclusion	3035386-3035523	5.8560652591170825
GRK4:3037374-3037511_3029200-3029409_3038375-3038513	2	SE	0.222488888888889	Modifications	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3029200-3029409_3038375-3038513	2	SE	0.222488888888889	Domains	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3029200-3029409_3040571-3040727	8	SE	0.417457085828344	Modifications	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3029200-3029409_3040571-3040727	8	SE	0.417457085828344	Domains	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3035385-3035523_3038375-3038513	2	SE	0.201625	Modifications	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3035385-3035523_3038375-3038513	2	SE	0.201625	Domains	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3035385-3035523_3040571-3040727	14	SE	0.225899641577061	Modifications	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK4:3037374-3037511_3035385-3035523_3040571-3040727	14	SE	0.225899641577061	Domains	GRK4	Inclusion	3037374-3037511	5.8560652591170825
GRK5:119441999-119442088_119439730-119439768_119443543-119443752	2	SE	0.211296551724139	Domains	GRK5	Inclusion	119441999-119442088	2.8084740882917467
GRK5:119441999-119442088_119439730-119439768_119443543-119443752	2	SE	0.211296551724139	Domains	GRK5	Inclusion	119441999-119442088	2.8084740882917467
GSK3A:42232930-42233205_42233109-42233205_42232495-42232682	3	A5SS	0.237909465020576	Domains	GSK3A	Skipping	42232930-42233205	37.058037428023034
GSK3A:42233843-42233931_42233842-42233866_42234352-42234459	6	A3SS	0.220177215189873	Domains	GSK3A	Inclusion	42233843-42233931	37.058037428023034
GSK3A:42233843-42233931_42233842-42233869_42234352-42234459	5	A3SS	0.203299363057325	Domains	GSK3A	Inclusion	42233843-42233931	37.058037428023034
GSK3A:42242183-42242602_42242182-42242239_42242371-42242602	9	RI	0.203493827160494	Modifications	GSK3A	Inclusion	42242183-42242602	37.058037428023034
GSK3A:42242183-42242602_42242182-42242239_42242371-42242602	9	RI	0.208506172839506	Modifications	GSK3A	Skipping	42242183-42242602	37.058037428023034
HK1:69338498-69338676_69295632-69295680_69343826-69343843	5	SE	0.243494505494505	Domains	HK1	Skipping	69338498-69338676	39.95910268714012
HK1:69394950-69395105_69379861-69380095_69400990-69401118	2	SE	0.265027777777778	Domains	HK1	Inclusion	69394950-69395105	39.95910268714012
HK3:176883770-176883869_176881943-176882127_176884038-176884134	4	SE	0.299396226415094	Domains	HK3	Inclusion	176883770-176883869	1.8884165067178502
HK3:176888332-176888565_176887450-176887746_176888708-176888864	2	SE	0.435	Domains	HK3	Inclusion	176888332-176888565	1.8884165067178502
HK3:176896064-176896185_176891387-176891550_176899266-176899346	2	SE	0.228441176470588	Domains	HK3	Inclusion	176896064-176896185	1.8884165067178502
HKDC1:69246079-69246234_69243181-69243365_69247359-69247593	11	SE	0.271675392670157	Domains	HKDC1	Inclusion	69246079-69246234	1.7720585412667946
HKDC1:69258776-69258959_69257326-69257426_69261138-69261294	6	SE	0.209303225806452	Domains	HKDC1	Inclusion	69258776-69258959	1.7720585412667946
HUNK:31946036-31946171_31924467-31924760_31968249-31968334	2	SE	0.212703703703704	Domains	HUNK	Inclusion	31946036-31946171	3.4249664107485605
HUNK:31958843-31958970_31946035-31946171_31968249-31968385	3	SE	0.214361155698235	Domains	HUNK	Inclusion	31958843-31958970	3.4249664107485605
IKBKE:206473196-206473314_206471155-206471245_206474330-206474471	42	SE	0.232170992366412	Domains	IKBKE	Inclusion	206473196-206473314	1.9647984644913628
IKBKE:206493266-206493378_206493022-206493119_206493919-206493991	25	SE	0.241490566037736	Modifications	IKBKE	Inclusion	206493266-206493378	1.9647984644913628
IKBKE:206493266-206493378_206493022-206493119_206496111-206496274	2	SE	0.2235	Modifications	IKBKE	Inclusion	206493266-206493378	1.9647984644913628
INSR:7150497-7150532_7142815-7143090_7152725-7152927	41	SE	0.200664835164835	Disulfide Bond	INSR	Skipping	7150497-7150532	14.619419385796546
INSRR:156842398-156842508_156842111-156842271_156843003-156843233	3	SE	0.2222	Domains	INSRR	Inclusion	156842398-156842508	0.3296113243761996
IRAK1:154013043-154013433_154011730-154011917_154016031-154016097	6	SE	0.324258503401361	Modifications	IRAK1	Inclusion	154013043-154013433	27.215230326295586
IRAK1:154013043-154013433_154011730-154011917_154016031-154016097	6	SE	0.324258503401361	Domains	IRAK1	Inclusion	154013043-154013433	27.215230326295586
IRAK1:154019431-154019812_154019430-154019598_154019676-154019812	7	RI	0.205222527472527	Modifications	IRAK1	Skipping	154019431-154019812	27.215230326295586
IRAK1:154019431-154019812_154019430-154019598_154019676-154019812	7	RI	0.205222527472527	Domains	IRAK1	Skipping	154019431-154019812	27.215230326295586
IRAK3:66203711-66203893_66189213-66189432_66209455-66209520	16	SE	0.233230769230769	Domains	IRAK3	Inclusion	66203711-66203893	2.8262763915547024
IRAK3:66226723-66226837_66217170-66217235_66228251-66228370	2	SE	0.204113095238096	Domains	IRAK3	Inclusion	66226723-66226837	2.8262763915547024
IRAK4:43768103-43768272_43758943-43759016_43772179-43772362	4	SE	0.209887323943662	Modifications	IRAK4	Inclusion	43768103-43768272	4.457087332053743
IRAK4:43768103-43768272_43758943-43759016_43772179-43772362	4	SE	0.209887323943662	Domains	IRAK4	Inclusion	43768103-43768272	4.457087332053743
IRAK4:43771038-43771104_43768102-43768272_43771219-43771365	20	SE	0.548428571428571	Domains	IRAK4	Skipping	43771038-43771104	4.457087332053743
IRAK4:43771038-43771104_43768102-43768272_43772179-43772362	2	SE	0.207538461538462	Domains	IRAK4	Skipping	43771038-43771104	4.457087332053743
IRAK4:43771220-43771365_43768102-43768272_43772179-43772362	22	SE	0.366760461760462	Domains	IRAK4	Inclusion	43771220-43771365	4.457087332053743
IRAK4:43771220-43771365_43768102-43768272_43772179-43772362	22	SE	0.373239538239538	Domains	IRAK4	Skipping	43771220-43771365	4.457087332053743
IRAK4:43772912-43772986_43772179-43772362_43773964-43774029	10	SE	0.247492146596859	Domains	IRAK4	Inclusion	43772912-43772986	4.457087332053743
IRAK4:43772912-43773072_43772179-43772362_43773964-43774029	3	SE	0.201014634146341	Domains	IRAK4	Inclusion	43772912-43773072	4.457087332053743
IRAK4:43772912-43773072_43772911-43772986_43773964-43774029	4	A5SS	0.205407670454546	Domains	IRAK4	Inclusion	43772912-43773072	4.457087332053743
KALRN:124395135-124395343_124395134-124395304_124398696-124398871	31	A5SS	0.25383908045977	Domains	KALRN	Inclusion	124395135-124395343	20.52158349328215
KALRN:124395135-124395343_124395134-124395304_124398696-124398871	31	A5SS	0.25616091954023	Domains	KALRN	Skipping	124395135-124395343	20.52158349328215
KALRN:124491263-124491424_124491322-124491424_124490693-124490884	4	A3SS	0.215659292035398	Domains	KALRN	Skipping	124491263-124491424	20.52158349328215
KALRN:124674361-124674614_124674363-124674614_124671659-124671898	8	A3SS	0.223345021037868	Domains	KALRN	Skipping	124674361-124674614	20.52158349328215
LIMK2:31225720-31225819_31212238-31212424_31258290-31258426	10	SE	0.20198489010989	Domains	LIMK2	Inclusion	31225720-31225819	18.186386756238004
LIMK2:31271136-31271201_31268143-31268200_31272529-31272704	2	SE	0.208484330484331	Domains	LIMK2	Inclusion	31271136-31271201	18.186386756238004
LRRK1:101022383-101022597_101022382-101022478_101024802-101024967	10	A5SS	0.235441481481481	Domains	LRRK1	Inclusion	101022383-101022597	3.866151631477927
LRRK1:101024800-101024967_101024802-101024967_101022382-101022597	10	A3SS	0.203062295081967	Domains	LRRK1	Skipping	101024800-101024967	3.866151631477927
LRRK1:101048494-101048657_101045980-101046152_101049643-101049783	4	SE	0.205524024024024	Modifications	LRRK1	Inclusion	101048494-101048657	3.866151631477927
LRRK2:40251465-40251544_40251231-40251374_40252909-40253016	2	SE	0.226033333333333	Domains	LRRK2	Inclusion	40251465-40251544	10.33891074856046
LRRK2:40257248-40257377_40252909-40253016_40259479-40259604	2	SE	0.22517577548006	Domains	LRRK2	Inclusion	40257248-40257377	10.33891074856046
LRRK2:40259480-40259604_40252964-40253016_40263788-40263901	5	SE	0.213941368078176	Domains	LRRK2	Inclusion	40259480-40259604	10.33891074856046
LRRK2:40305785-40305966_40303947-40304134_40308466-40308696	13	SE	0.235889434889434	Modifications	LRRK2	Inclusion	40305785-40305966	10.33891074856046
LRRK2:40313972-40314173_40310430-40310649_40315211-40315300	11	SE	0.202913916786227	Domains	LRRK2	Inclusion	40313972-40314173	10.33891074856046
LRRK2:40316278-40316403_40315211-40315300_40321033-40321188	5	SE	0.280740157480315	Domains	LRRK2	Skipping	40316278-40316403	10.33891074856046
LRRK2:40319988-40320175_40315211-40315300_40321033-40321188	7	SE	0.205729257641921	Domains	LRRK2	Inclusion	40319988-40320175	10.33891074856046
LRRK2:40348409-40348509_40346752-40346923_40351538-40351733	5	SE	0.202072180451129	Domains	LRRK2	Inclusion	40348409-40348509	10.33891074856046
LRRK2:40354299-40354492_40351538-40351733_40356114-40356187	3	SE	0.216497487437186	Domains	LRRK2	Inclusion	40354299-40354492	10.33891074856046
LRRK2:40364842-40365050_40364841-40364998_40367005-40367077	4	A5SS	0.239814092953523	Domains	LRRK2	Inclusion	40364842-40365050	10.33891074856046
LRRK2:40367006-40367059_40364841-40365050_40367643-40368879	7	SE	0.211911504424778	Domains	LRRK2	Inclusion	40367006-40367059	10.33891074856046
LRRK2:40367010-40367077_40364841-40365050_40367643-40368330	8	SE	0.201861010830325	Domains	LRRK2	Inclusion	40367010-40367077	10.33891074856046
LTK:41504342-41504640_41504341-41504432_41504505-41504640	7	RI	0.227496644295302	Domains	LTK	Skipping	41504342-41504640	0.4821928982725528
LTK:41505915-41506005_41505712-41505777_41507094-41507174	9	SE	0.27448201438849	Domains	LTK	Inclusion	41505915-41506005	0.4821928982725528
LTK:41507095-41507290_41507094-41507174_41507561-41507657	9	A3SS	0.200051851851852	Domains	LTK	Inclusion	41507095-41507290	0.4821928982725528
LTK:41507095-41507657_41507094-41507174_41507561-41507657	6	RI	0.206834586466165	Domains	LTK	Inclusion	41507095-41507657	0.4821928982725528
LTK:41507095-41507657_41507094-41507290_41507513-41507657	2	RI	0.536226666666667	Domains	LTK	Inclusion	41507095-41507657	0.4821928982725528
LTK:41507095-41507657_41507094-41507290_41507561-41507657	7	RI	0.501452830188679	Domains	LTK	Inclusion	41507095-41507657	0.4821928982725528
LTK:41507095-41507657_41507094-41507290_41507561-41507657	7	RI	0.498547169811321	Domains	LTK	Skipping	41507095-41507657	0.4821928982725528
LTK:41507095-41507657_41507094-41507290_41508068-41508221	2	A3SS	0.250261904761905	Domains	LTK	Inclusion	41507095-41507657	0.4821928982725528
MAK:10830548-10830877_10818885-10818940_10838502-10838531	8	SE	0.201365217391305	Domains	MAK	Inclusion	10830548-10830877	2.1776295585412666
MAP2K3:21300471-21300658_21300544-21300658_21298877-21298926	3	A3SS	0.215500689655172	Domains	MAP2K3	Skipping	21300471-21300658	10.62464491362764
MAP2K7:7910063-7910373_7910062-7910129_7910259-7910373	7	RI	0.226598079561043	Domains	MAP2K7	Skipping	7910063-7910373	8.845662188099809
MAP3K12:53484257-53485214_53484256-53484365_53485055-53485214	34	RI	0.215232462173315	Domains	MAP3K12	Skipping	53484257-53485214	12.137778310940499
MAP3K12:53486947-53487428_53486946-53487145_53487254-53487428	6	RI	0.21973214285714401	Modifications	MAP3K12	Inclusion	53486947-53487428	12.137778310940499
MAP3K12:53486947-53487428_53486946-53487155_53487254-53487428	33	RI	0.217539094650206	Modifications	MAP3K12	Inclusion	53486947-53487428	12.137778310940499
MAP3K12:53486947-53487428_53486946-53487155_53487254-53487428	33	RI	0.228460905349794	Modifications	MAP3K12	Skipping	53486947-53487428	12.137778310940499
MAP3K14:45270413-45271221_45270412-45270563_45270851-45271221	22	RI	0.441827361563518	Modifications	MAP3K14	Inclusion	45270413-45271221	4.427672744721689
MAP3K14:45270413-45271221_45270412-45270563_45270851-45271221	22	RI	0.441827361563518	Domains	MAP3K14	Inclusion	45270413-45271221	4.427672744721689
MAP3K14:45270413-45271221_45270412-45270563_45271057-45271221	32	RI	0.231361878453039	Modifications	MAP3K14	Skipping	45270413-45271221	4.427672744721689
MAP3K14:45270413-45271221_45270412-45270563_45271057-45271221	32	RI	0.231361878453039	Domains	MAP3K14	Skipping	45270413-45271221	4.427672744721689
MAP3K14:45270852-45271221_45271057-45271221_45270412-45270563	29	A5SS	0.203776077885953	Modifications	MAP3K14	Skipping	45270852-45271221	4.427672744721689
MAP3K14:45270852-45271221_45271057-45271221_45270412-45270563	29	A5SS	0.203776077885953	Domains	MAP3K14	Skipping	45270852-45271221	4.427672744721689
MAP3K15:19380120-19380277_19374476-19374660_19392001-19392107	2	SE	0.27522641509434	Domains	MAP3K15	Inclusion	19380120-19380277	0.37634836852207293
MAP3K19:134980821-134981518_134980820-134981406_134983707-134983825	3	A3SS	0.217462121212121	Domains	MAP3K19	Inclusion	134980821-134981518	4.253781190019194
MAP3K19:134983676-134983825_134983707-134983825_134980820-134981518	5	A5SS	0.205230769230769	Domains	MAP3K19	Inclusion	134983676-134983825	4.253781190019194
MAP3K19:134983708-134983825_134980820-134981518_134985799-134988274	2	SE	0.203219512195122	Domains	MAP3K19	Inclusion	134983708-134983825	4.253781190019194
MAP3K21:233346442-233346622_233327723-233328833_233353806-233353955	4	SE	0.232633802816901	Modifications	MAP3K21	Inclusion	233346442-233346622	0.7374280230326296
MAP3K21:233346442-233346622_233327723-233328833_233353806-233353955	4	SE	0.232633802816901	Domains	MAP3K21	Inclusion	233346442-233346622	0.7374280230326296
MAP3K5:136622848-136622981_136614158-136614286_136637324-136637406	3	SE	0.226307692307693	Domains	MAP3K5	Inclusion	136622848-136622981	10.228282149712092
MAP3K7:90550468-90552179_90550467-90550549_90552048-90552179	11	RI	0.20057967032967	Domains	MAP3K7	Skipping	90550468-90552179	9.043704414587332
MAP3K9:70739898-70740164_70740041-70740164_70738244-70738398	26	A5SS	0.232939935064935	Modifications	MAP3K9	Skipping	70739898-70740164	2.3010796545105565
MAP3K9:70739898-70740164_70740041-70740164_70738244-70738398	26	A5SS	0.232939935064935	Modifications	MAP3K9	Skipping	70739898-70740164	2.3010796545105565
MAP4K4:101860825-101860986_101859642-101859864_101863820-101864051	10	SE	0.471807956104252	Modifications	MAP4K4	Inclusion	101860825-101860986	67.60423224568139
MAP4K4:101860825-101860986_101859642-101859864_101864929-101865036	69	SE	0.448847736625514	Modifications	MAP4K4	Skipping	101860825-101860986	67.60423224568139
MAP4K5:50438092-50438094_50437893-50438008_50440012-50440073	14	SE	0.210111627906978	Domains	MAP4K5	Inclusion	50438092-50438094	14.356837811900192
MAPK11:50267253-50267286_50267126-50267174_50267370-50267482	2	SE	0.25173417721519	Domains	MAPK11	Inclusion	50267253-50267286	6.317629558541267
MAPK11:50267257-50267286_50267126-50267174_50267370-50267482	2	SE	0.208035714285714	Domains	MAPK11	Inclusion	50267257-50267286	6.317629558541267
MAPK11:50267569-50267627_50267370-50267482_50267819-50267949	37	SE	0.216478382147838	Domains	MAPK11	Inclusion	50267569-50267627	6.317629558541267
MAPK15:143717694-143717792_143716339-143716443_143718046-143718076	12	SE	0.204577702702703	Domains	MAPK15	Inclusion	143717694-143717792	7.160235124760077
MAPK15:143718047-143718302_143718046-143718076_143718211-143718302	16	RI	0.208166666666667	Domains	MAPK15	Skipping	143718047-143718302	7.160235124760077
MAPK15:143718724-143718905_143718774-143718905_143718211-143718302	2	A3SS	0.360212765957447	Domains	MAPK15	Skipping	143718724-143718905	7.160235124760077
MAPK15:143720230-143720287_143719342-143719482_143720547-143720591	3	SE	0.26574358974359	Domains	MAPK15	Inclusion	143720230-143720287	7.160235124760077
MAPK15:143720230-143720840_143719342-143719482_143721230-143721411	2	SE	0.251075	Domains	MAPK15	Inclusion	143720230-143720840	7.160235124760077
MAPK15:143720230-143720840_143720229-143720287_143720702-143720840	14	RI	0.493568862275449	Domains	MAPK15	Inclusion	143720230-143720840	7.160235124760077
MAPKAPK5:111866156-111866231_111842227-111842769_111871084-111871180	5	SE	0.483083333333333	Domains	MAPKAPK5	Inclusion	111866156-111866231	15.583190978886757
MAPKAPK5:111866156-111866231_111842227-111842769_111871084-111871180	5	SE	0.464916666666667	Domains	MAPKAPK5	Skipping	111866156-111866231	15.583190978886757
MAPKAPK5:111867572-111867669_111842227-111842769_111871084-111871180	3	SE	0.471471698113208	Domains	MAPKAPK5	Inclusion	111867572-111867669	15.583190978886757
MAPKAPK5:111867572-111867669_111866155-111866231_111870270-111870307	2	SE	0.454299319727891	Domains	MAPKAPK5	Inclusion	111867572-111867669	15.583190978886757
MAPKAPK5:111868753-111868861_111867571-111867669_111870270-111870360	7	SE	0.20049245541838	Modifications	MAPKAPK5	Inclusion	111868753-111868861	15.583190978886757
MAPKAPK5:111868753-111868861_111867571-111867669_111870270-111870360	7	SE	0.20049245541838	Domains	MAPKAPK5	Inclusion	111868753-111868861	15.583190978886757
MARK1:220598303-220598379_220598330-220598379_220581064-220581118	2	A3SS	0.226389408099689	Domains	MARK1	Skipping	220598303-220598379	8.247130518234165
MARK1:220598303-220598379_220598330-220598379_220593997-220594042	8	A3SS	0.335880503144654	Domains	MARK1	Skipping	220598303-220598379	8.247130518234165
MARK1:220604067-220604137_220599797-220599863_220615938-220615995	2	SE	0.206626038781163	Domains	MARK1	Inclusion	220604067-220604137	8.247130518234165
MARK1:220653098-220653352_220653100-220653352_220651985-220652150	4	A3SS	0.200558139534884	Modifications	MARK1	Skipping	220653098-220653352	8.247130518234165
MARK1:220657790-220657834_220653097-220653352_220661811-220664358	18	SE	0.204444763271162	Modifications	MARK1	Inclusion	220657790-220657834	8.247130518234165
MARK2:63899874-63900678_63899873-63900110_63900558-63900678	2	RI	0.21757475994513	Modifications	MARK2	Skipping	63899874-63900678	13.194203454894433
MARK2:63899874-63900678_63899873-63900110_63900558-63900678	2	RI	0.21757475994513	Domains	MARK2	Skipping	63899874-63900678	13.194203454894433
MARK3:103411645-103411749_103405075-103405267_103428386-103428440	6	SE	0.204402472527473	Domains	MARK3	Skipping	103411645-103411749	34.26475047984645
MARK3:103411645-103411765_103405075-103405267_103428386-103428440	3	SE	0.279738651994498	Domains	MARK3	Skipping	103411645-103411765	34.26475047984645
MARK3:103411645-103411765_103411644-103411749_103428386-103428440	4	A5SS	0.495817518248175	Domains	MARK3	Inclusion	103411645-103411765	34.26475047984645
MARK3:103438021-103438333_103428386-103428440_103451917-103451983	6	SE	0.212212121212121	Domains	MARK3	Skipping	103438021-103438333	34.26475047984645
MARK3:103438021-103438333_103438184-103438333_103428386-103428440	4	A3SS	0.230755411255411	Domains	MARK3	Inclusion	103438021-103438333	34.26475047984645
MARK3:103438025-103438333_103428386-103428440_103448918-103448967	3	SE	0.230874651810585	Domains	MARK3	Skipping	103438025-103438333	34.26475047984645
MARK3:103438025-103438333_103428386-103428440_103451917-103451983	16	SE	0.27167374005305	Domains	MARK3	Skipping	103438025-103438333	34.26475047984645
MARK3:103438025-103438333_103438184-103438333_103428386-103428440	3	A3SS	0.249428571428572	Domains	MARK3	Inclusion	103438025-103438333	34.26475047984645
MARK3:103438185-103438333_103428386-103428440_103451917-103451983	3	SE	0.204920689655172	Domains	MARK3	Skipping	103438185-103438333	34.26475047984645
MARK3:103441470-103441563_103428386-103428440_103451917-103451983	4	SE	0.209894736842105	Domains	MARK3	Skipping	103441470-103441563	34.26475047984645
MARK3:103448919-103448967_103405075-103405267_103451917-103451983	2	SE	0.212130434782608	Domains	MARK3	Inclusion	103448919-103448967	34.26475047984645
MARK3:103448919-103448967_103428386-103428440_103451917-103451983	4	SE	0.20201386962552	Domains	MARK3	Inclusion	103448919-103448967	34.26475047984645
MARK3:103448919-103448967_103438024-103438333_103451917-103451983	3	SE	0.226887608069164	Domains	MARK3	Inclusion	103448919-103448967	34.26475047984645
MARK3:103451918-103451983_103428386-103428440_103462404-103462461	8	SE	0.273571428571429	Domains	MARK3	Inclusion	103451918-103451983	34.26475047984645
MARK3:103451918-103451983_103428386-103428440_103491776-103492034	2	SE	0.399197802197802	Domains	MARK3	Inclusion	103451918-103451983	34.26475047984645
MARK3:103465557-103466442_103465556-103465793_103466342-103466442	5	RI	0.203146853146854	Modifications	MARK3	Inclusion	103465557-103466442	34.26475047984645
MARK3:103465557-103466442_103465556-103465793_103466342-103466442	5	RI	0.203146853146854	Domains	MARK3	Inclusion	103465557-103466442	34.26475047984645
MARK3:103465557-103466442_103465556-103465793_103466342-103466442	5	RI	0.203146853146854	Localization Signal	MARK3	Inclusion	103465557-103466442	34.26475047984645
MARK3:103468033-103468186_103468080-103468186_103467078-103467191	14	A3SS	0.200862637362638	Modifications	MARK3	Inclusion	103468033-103468186	34.26475047984645
MARK3:103468033-103468186_103468080-103468186_103467078-103467191	14	A3SS	0.200862637362638	Domains	MARK3	Inclusion	103468033-103468186	34.26475047984645
MARK3:103468033-103468186_103468080-103468186_103467078-103467191	14	A3SS	0.203137362637362	Modifications	MARK3	Skipping	103468033-103468186	34.26475047984645
MARK3:103468033-103468186_103468080-103468186_103467078-103467191	14	A3SS	0.203137362637362	Domains	MARK3	Skipping	103468033-103468186	34.26475047984645
MARK3:103468033-103468186_103468085-103468186_103467078-103467191	2	A3SS	0.245457417582418	Modifications	MARK3	Inclusion	103468033-103468186	34.26475047984645
MARK3:103468033-103468186_103468085-103468186_103467078-103467191	2	A3SS	0.245457417582418	Domains	MARK3	Inclusion	103468033-103468186	34.26475047984645
MARK3:103468081-103468186_103468085-103468186_103467078-103467191	6	A3SS	0.2028948824343	Modifications	MARK3	Inclusion	103468081-103468186	34.26475047984645
MARK3:103468081-103468186_103468085-103468186_103467078-103467191	6	A3SS	0.2028948824343	Domains	MARK3	Inclusion	103468081-103468186	34.26475047984645
MARK3:103487379-103487707_103480386-103480490_103490951-103491107	3	SE	0.405398058252427	Domains	MARK3	Skipping	103487379-103487707	34.26475047984645
MARK3:103489053-103491107_103480386-103480490_103491776-103492034	5	SE	0.240285714285714	Domains	MARK3	Skipping	103489053-103491107	34.26475047984645
MARK3:103489053-103491107_103490951-103491107_103480386-103480490	39	A3SS	0.370558383233533	Domains	MARK3	Inclusion	103489053-103491107	34.26475047984645
MARK3:103489053-103491107_103490977-103491107_103480386-103480490	27	A3SS	0.202498520710059	Domains	MARK3	Inclusion	103489053-103491107	34.26475047984645
MARK3:103490952-103491107_103428386-103428440_103491776-103492034	14	SE	0.273572755417956	Domains	MARK3	Inclusion	103490952-103491107	34.26475047984645
MARK3:103490952-103491107_103480386-103480490_103491776-103492034	6	SE	0.224171703296703	Domains	MARK3	Skipping	103490952-103491107	34.26475047984645
MARK3:103490952-103491107_103487290-103487707_103491776-103492034	16	SE	0.374396449704142	Domains	MARK3	Inclusion	103490952-103491107	34.26475047984645
MARK3:103490952-103491107_103490977-103491107_103480386-103480490	16	A3SS	0.203763888888889	Domains	MARK3	Inclusion	103490952-103491107	34.26475047984645
MARK3:103490952-103491107_103490977-103491107_103487378-103487707	21	A3SS	0.22283043478261	Domains	MARK3	Inclusion	103490952-103491107	34.26475047984645
MARK3:103490952-103492034_103480386-103480490_103500155-103500200	4	SE	0.22410989010989	Modifications	MARK3	Inclusion	103490952-103492034	34.26475047984645
MARK3:103490952-103492034_103480386-103480490_103500155-103500200	4	SE	0.22410989010989	Domains	MARK3	Inclusion	103490952-103492034	34.26475047984645
MARK3:103490952-103492034_103490951-103491107_103491776-103492034	28	RI	0.434420827389444	Modifications	MARK3	Inclusion	103490952-103492034	34.26475047984645
MARK3:103490952-103492034_103490951-103491107_103491776-103492034	28	RI	0.434420827389444	Domains	MARK3	Inclusion	103490952-103492034	34.26475047984645
MARK3:103490952-103492034_103491776-103492034_103480386-103480490	4	A3SS	0.215894230769231	Modifications	MARK3	Skipping	103490952-103492034	34.26475047984645
MARK3:103490952-103492034_103491776-103492034_103480386-103480490	4	A3SS	0.215894230769231	Domains	MARK3	Skipping	103490952-103492034	34.26475047984645
MARK3:103490978-103491107_103480386-103480490_103491776-103492034	6	SE	0.212822802197802	Domains	MARK3	Skipping	103490978-103491107	34.26475047984645
MARK3:103490978-103491107_103487378-103487707_103491776-103492034	17	SE	0.360101449275362	Domains	MARK3	Inclusion	103490978-103491107	34.26475047984645
MAST1:12843529-12843607_12840990-12841066_12847289-12847450	2	SE	0.230818827708704	Modifications	MAST1	Inclusion	12843529-12843607	14.133953934740882
MAST3:18121850-18121922_18121852-18121922_18121684-18121773	15	A3SS	0.21524826629681101	Modifications	MAST3	Inclusion	18121850-18121922	6.77567178502879
MAST3:18121850-18121922_18121852-18121922_18121684-18121773	15	A3SS	0.202751733703189	Modifications	MAST3	Skipping	18121850-18121922	6.77567178502879
MAST3:18146881-18147044_18146880-18147017_18147442-18147624	22	A5SS	0.200009681881051	Domains	MAST3	Inclusion	18146881-18147044	6.77567178502879
MAST3:18146881-18147044_18146880-18147017_18147442-18147624	22	A5SS	0.200990318118949	Domains	MAST3	Skipping	18146881-18147044	6.77567178502879
MAST4:67094157-67094165_67090161-67090231_67095596-67095675	38	SE	0.202607142857143	Domains	MAST4	Skipping	67094157-67094165	8.867336852207293
MASTL:27173118-27173259_27169943-27171083_27180952-27181066	2	SE	0.203022727272727	Modifications	MASTL	Inclusion	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27169943-27171083_27180952-27181066	2	SE	0.203022727272727	Domains	MASTL	Inclusion	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27169943-27171083_27186378-27186718	3	SE	0.256327586206897	Modifications	MASTL	Inclusion	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27169943-27171083_27186378-27186718	3	SE	0.256327586206897	Domains	MASTL	Inclusion	27173118-27173259	3.7823176583493283
